#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        41.209681 km
# Date (UTC) = 2017-01-20T11:03:29.348
# Date (julian) = 2457773.96075634
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6510.4434	   4.0079556e+10	      0.10072904	     0.035432376	       88.263853	       42.025122
       6512.5391	   3.7571009e+10	      0.11151552	     0.036064352	       88.348442	       41.893540
       6514.6349	   3.4437563e+10	      0.12223834	     0.036696328	       88.439451	       41.745614
       6516.7307	   3.1233886e+10	      0.13301674	     0.037328304	       88.532657	       41.592097
       6518.8265	   2.8253403e+10	      0.14392740	     0.037960280	       88.613595	       41.458785
       6520.9222	   2.5666412e+10	      0.15501940	     0.038592256	       88.693484	       41.327201
       6523.0180	   2.3553840e+10	      0.16352458	     0.039183578	       88.773373	       41.195618
       6525.1138	   2.1650692e+10	      0.16950687	     0.039769228	       88.853262	       41.064036
       6527.2096	   1.9930400e+10	      0.17377508	     0.040868621	       88.933153	       40.932454
       6529.3053	   1.8400210e+10	      0.17674450	     0.042722175	       89.013045	       40.800871
       6531.4011	   1.7030780e+10	      0.17942373	     0.045812519	       89.090410	       40.669288
       6533.4969	   1.5779716e+10	      0.18151422	     0.047730755	       89.165598	       40.537704
       6535.5927	   1.4485554e+10	      0.18140884	     0.047967196	       89.248164	       40.397139
       6537.6885	   1.3143096e+10	      0.18179396	     0.049009801	       89.341370	       40.243622
       6539.7842	   1.1887331e+10	      0.18140328	     0.050592917	       89.424027	       40.102950
       6541.8800	   1.0794276e+10	      0.17912501	     0.051041151	       89.499220	       39.971367
       6543.9758	   9.9351823e+09	      0.17639259	     0.051637992	       89.574410	       39.839784
       6546.0716	   9.2240743e+09	      0.17311977	     0.052523408	       89.649598	       39.708200
       6548.1673	   8.5276717e+09	      0.17031097	     0.053717618	       89.724787	       39.576617
       6550.2631	   7.9133549e+09	      0.16727291	     0.055051240	       89.799979	       39.445035
       6552.3589	   7.3490292e+09	      0.16436382	     0.055496434	       89.874223	       39.313452
       6554.4547	   6.8173969e+09	      0.16143339	     0.054841921	       89.944714	       39.181870
       6556.5504	   6.3616694e+09	      0.15868617	     0.053932200	       90.015552	       39.050289
       6558.6462	   5.9158112e+09	      0.15578603	     0.052688647	       90.090727	       38.918728
       6560.7420	   5.4985330e+09	      0.15261563	     0.051605306	       90.165903	       38.787166
       6562.8378	   5.1027380e+09	      0.14980507	     0.050082734	       90.236650	       38.655585
       6564.9335	   4.7328934e+09	      0.14706557	     0.048348514	       90.307141	       38.524002
       6567.0293	   4.4167084e+09	      0.14441630	     0.046592393	       90.381476	       38.392420
       6569.1251	   4.1256350e+09	      0.14181187	     0.044860567	       90.456667	       38.260838
       6571.2209	   3.8666260e+09	      0.13974395	     0.044442949	       90.528615	       38.129255
       6573.3167	   3.6278780e+09	      0.13725879	     0.043403375	       90.599103	       37.997671
       6575.4124	   3.4049870e+09	      0.13452992	     0.041960911	       90.669593	       37.868727
       6577.5082	   3.2034133e+09	      0.13149274	     0.039422103	       90.740085	       37.741843
       6579.6040	   3.0072024e+09	      0.12817258	     0.036738461	       90.808537	       37.612921
       6581.6998	   2.8229024e+09	      0.12511231	     0.035384712	       90.874328	       37.481339
       6583.7955	   2.6555262e+09	      0.12211310	     0.034619002	       90.941557	       37.349757
       6585.8913	   2.4926400e+09	      0.11915902	     0.033258189	       91.012049	       37.218174
       6587.9871	   2.3360156e+09	      0.11674977	     0.033377070	       91.081704	       37.086592
       6590.0829	   2.1928492e+09	      0.11363652	     0.030907925	       91.147495	       36.955010
       6592.1786	   2.0664284e+09	      0.11003306	     0.027900011	       91.213521	       36.823427
       6594.2744	   1.9497799e+09	      0.10665826	     0.026021881	       91.284013	       36.691843
