#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        51.948782 km
# Date (UTC) = 2015-01-12T10:02:56.315
# Date (julian) = 2457034.91870735
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6494.3253	   2.2896056e+11	     0.033060501	     0.030572017	      -29.430583	       51.468351
       6496.9408	   1.7747208e+11	     0.042911578	     0.031360725	      -29.569158	       51.340041
       6499.5564	   1.3767273e+11	     0.052354507	     0.032149433	      -29.725962	       51.194852
       6502.1719	   1.0776869e+11	     0.061318087	     0.032938141	      -29.880023	       51.051091
       6504.7874	   8.6002839e+10	     0.069856843	     0.033726849	      -30.018578	       50.917667
       6507.4030	   7.1304249e+10	     0.078199988	     0.034515557	      -30.157132	       50.785618
       6510.0185	   6.1120005e+10	     0.086703474	     0.035304265	      -30.295686	       50.657328
       6512.6340	   5.3018051e+10	     0.095634836	     0.036092973	      -30.432601	       50.529037
       6515.2496	   4.6559393e+10	      0.10528388	     0.036881681	      -30.566023	       50.400746
       6517.8651	   4.1239620e+10	      0.11593413	     0.037670389	      -30.699446	       50.272455
       6520.4807	   3.6817668e+10	      0.12783394	     0.038459098	      -30.832869	       50.144164
       6523.0962	   3.2801571e+10	      0.13782450	     0.039202954	      -30.971860	       50.005666
       6525.7117	   2.9045335e+10	      0.14370234	     0.039700986	      -31.118481	       49.853181
       6528.3273	   2.5646918e+10	      0.15003841	     0.041702105	      -31.251963	       49.718039
       6530.9428	   2.2717880e+10	      0.15524235	     0.045148606	      -31.380254	       49.589748
       6533.5583	   2.0384691e+10	      0.16154807	     0.047756865	      -31.508544	       49.461457
       6536.1739	   1.8418597e+10	      0.16496081	     0.047946074	      -31.636835	       49.333166
       6538.7894	   1.6687875e+10	      0.16924340	     0.049541084	      -31.765126	       49.200669
       6541.4049	   1.5140141e+10	      0.17085402	     0.051195207	      -31.893417	       49.067245
       6544.0205	   1.3739777e+10	      0.17014995	     0.051660967	      -32.017240	       48.938291
       6546.6360	   1.2477450e+10	      0.16870497	     0.052987870	      -32.140400	       48.810000
       6549.2516	   1.1347970e+10	      0.16641241	     0.054222639	      -32.263576	       48.676960
       6551.8671	   1.0346295e+10	      0.16482096	     0.055540115	      -32.386752	       48.543519
       6554.4826	   9.4542010e+09	      0.16249304	     0.054842508	      -32.504915	       48.415092
       6557.0982	   8.6673996e+09	      0.16037815	     0.053804575	      -32.622943	       48.286673
       6559.7137	   7.9666285e+09	      0.15774625	     0.052306624	      -32.740970	       48.153249
       6562.3292	   7.3443882e+09	      0.15492866	     0.050566618	      -32.858998	       48.020217
       6564.9448	   6.8105545e+09	      0.15242921	     0.048343424	      -32.977027	       47.891926
       6567.5603	   6.2849771e+09	      0.15029157	     0.046143427	      -33.097207	       47.760549
       6570.1759	   5.7613737e+09	      0.14880226	     0.044844666	      -33.232098	       47.608064
