#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        54.615720 km
# Date (UTC) = 2013-01-15T09:38:05.986
# Date (julian) = 2456307.90145817
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6501.0448	   6.5821290e+10	     0.047313493	     0.032598271	       107.20898	       43.342502
       6503.0505	   5.9763236e+10	     0.055726135	     0.033203081	       107.29013	       43.225605
       6505.0562	   5.4962599e+10	     0.064551107	     0.033807890	       107.36489	       43.115421
       6507.0619	   5.1130598e+10	     0.073865216	     0.034412700	       107.43966	       43.005238
       6509.0676	   4.7685756e+10	     0.083593369	     0.035017509	       107.52363	       42.885364
       6511.0733	   4.4150661e+10	     0.093606539	     0.035622319	       107.60908	       42.763935
       6513.0789	   4.0564597e+10	      0.10388584	     0.036227128	       107.69453	       42.642506
       6515.0846	   3.7190800e+10	      0.11449779	     0.036831938	       107.77999	       42.521077
       6517.0903	   3.4111905e+10	      0.12545728	     0.037436747	       107.86357	       42.397782
       6519.0960	   3.1345516e+10	      0.13677151	     0.038041557	       107.94452	       42.271854
       6521.1017	   2.8826662e+10	      0.14838725	     0.038646366	       108.02634	       42.146786
       6523.1074	   2.6420802e+10	      0.15710476	     0.039205725	       108.11178	       42.025359
       6525.1131	   2.4253855e+10	      0.16394060	     0.039769312	       108.19723	       41.903931
       6527.1187	   2.2369003e+10	      0.16925847	     0.040802680	       108.26854	       41.797191
       6529.1244	   2.0871238e+10	      0.17308628	     0.042433993	       108.33937	       41.690942
       6531.1301	   1.9564594e+10	      0.17661391	     0.045418068	       108.41260	       41.578220
       6533.1358	   1.8233595e+10	      0.18015668	     0.047577300	       108.48906	       41.456791
       6535.1415	   1.6859465e+10	      0.18114066	     0.048162918	       108.56643	       41.334450
       6537.1472	   1.5527863e+10	      0.18079692	     0.048754615	       108.64738	       41.208524
       6539.1529	   1.4332720e+10	      0.17944055	     0.049828669	       108.72833	       41.082598
       6541.1586	   1.3188368e+10	      0.17754898	     0.051275111	       108.80488	       40.961075
       6543.1642	   1.2131769e+10	      0.17553043	     0.051424999	       108.88134	       40.839646
       6545.1699	   1.1219623e+10	      0.17377466	     0.052457089	       108.95354	       40.729691
       6547.1756	   1.0479194e+10	      0.17172412	     0.053354147	       109.02437	       40.623443
       6549.1813	   9.8663123e+09	      0.16931659	     0.054151039	       109.09641	       40.512970
       6551.1870	   9.2780244e+09	      0.16749969	     0.055301386	       109.17287	       40.387042
       6553.1927	   8.6602292e+09	      0.16594787	     0.055238213	       109.24932	       40.261123
       6555.1984	   8.0220368e+09	      0.16409375	     0.054686695	       109.32578	       40.139647
       6557.2040	   7.4428665e+09	      0.16197880	     0.053738210	       109.40223	       40.018219
       6559.2097	   6.9622592e+09	      0.15923780	     0.052363508	       109.46833	       39.908444
       6561.2154	   6.5720557e+09	      0.15640373	     0.051266526	       109.53129	       39.802195
       6563.2211	   6.2350145e+09	      0.15386350	     0.049672596	       109.59731	       39.692510
       6565.2268	   5.8747551e+09	      0.15148165	     0.048060869	       109.67377	       39.571080
       6567.2325	   5.5121288e+09	      0.14930277	     0.046420619	       109.75015	       39.449710
       6569.2382	   5.1961160e+09	      0.14701103	     0.044867925	       109.81314	       39.339499
       6571.2439	   4.9347415e+09	      0.14500771	     0.044436674	       109.87611	       39.229315
       6573.2495	   4.7191602e+09	      0.14255473	     0.043457230	       109.94530	       39.113940
       6575.2552	   4.4979358e+09	      0.13987824	     0.042118633	       110.02175	       38.992512
       6577.2609	   4.2546423e+09	      0.13689781	     0.039810538	       110.09714	       38.871083
       6579.2666	   4.0009261e+09	      0.13346620	     0.036923935	       110.16909	       38.749654
       6581.2723	   3.7632520e+09	      0.13052913	     0.035514156	       110.24092	       38.628447
       6583.2780	   3.5657979e+09	      0.12819167	     0.034880968	       110.30388	       38.522199
       6585.2837	   3.4076404e+09	      0.12598671	     0.033743991	       110.36685	       38.415950
       6587.2893	   3.2622399e+09	      0.12419783	     0.033222478	       110.43194	       38.302515
       6589.2950	   3.1004056e+09	      0.12244345	     0.032460652	       110.49940	       38.181085
       6591.3007	   2.9372796e+09	      0.12027450	     0.028862579	       110.56574	       38.062466
       6593.3064	   2.7969689e+09	      0.11837235	     0.026817353	       110.62870	       37.952283
       6595.3121	   2.6843896e+09	      0.11600215	     0.025655936	       110.69166	       37.842101
       6597.3178	   2.5766949e+09	      0.11372866	     0.025622447	       110.75781	       37.723947
       6599.3235	   2.4604759e+09	      0.11222242	     0.024949185	       110.82527	       37.602518
       6601.3292	   2.3276279e+09	      0.11214740	     0.027200704	       110.89491	       37.481088
       6603.3348	   2.1935325e+09	      0.11111660	     0.026465047	       110.96687	       37.359659
       6605.3405	   2.0757167e+09	      0.11057873	     0.026950721	       111.03544	       37.242202
       6607.3462	   1.9828817e+09	      0.10900599	     0.025023346	       111.09447	       37.135953
       6609.3519	   1.9063797e+09	      0.10596127	     0.023810464	       111.15350	       37.029705
       6611.3576	   1.8283748e+09	      0.10320098	     0.024730418	       111.21860	       36.912520
       6613.3633	   1.7423117e+09	      0.10216835	     0.023706878	       111.28606	       36.791090
       6615.3690	   1.6575280e+09	      0.10078345	     0.023262884	       111.34737	       36.677204
       6617.3747	   1.5915655e+09	     0.099500845	     0.023563464	       111.40247	       36.570956
       6619.3803	   1.5343939e+09	     0.098517458	     0.024617684	       111.45756	       36.464708
       6621.3860	   1.4705469e+09	     0.097344927	     0.024961497	       111.52447	       36.339653
       6623.3917	   1.4001971e+09	     0.095549804	     0.024636949	       111.59193	       36.213727
       6625.3974	   1.3301216e+09	     0.094186132	     0.025871820	       111.65322	       36.102208
       6627.4031	   1.2788714e+09	     0.092180839	     0.025472516	       111.71225	       35.995960
       6629.4088	   1.2329907e+09	     0.091125408	     0.026035198	       111.77202	       35.886813
       6631.4145	   1.1866897e+09	     0.089701649	     0.025972867	       111.83499	       35.765384
       6633.4201	   1.1366989e+09	     0.088709667	     0.026225606	       111.89795	       35.643954
       6635.4258	   1.0766457e+09	     0.087681998	     0.026463648	       111.96091	       35.522525
       6637.4315	   1.0245931e+09	     0.086745023	     0.025950067	       112.02388	       35.401096
