#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        53.366453 km
# Date (UTC) = 2012-02-02T10:59:03.863
# Date (julian) = 2455959.95768359
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6503.3161	   1.7336756e+11	     0.063256368	     0.033283163	       70.967324	       64.105199
       6505.5382	   1.4624084e+11	     0.072909474	     0.033953245	       71.464865	       63.846703
       6507.7604	   1.2402407e+11	     0.082730225	     0.034623328	       71.891340	       63.617126
       6509.9825	   1.0497407e+11	     0.092720853	     0.035293410	       72.379214	       63.358214
       6512.2047	   8.9678818e+10	      0.10295984	     0.035963492	       72.791264	       63.126938
       6514.4268	   7.5486757e+10	      0.11325227	     0.036633575	       73.253683	       62.859725
       6516.6490	   6.4887099e+10	      0.12398307	     0.037303657	       73.634322	       62.641713
       6518.8711	   5.6859588e+10	      0.13524347	     0.037973739	       74.000245	       62.423752
       6521.0932	   5.0560477e+10	      0.14696217	     0.038643822	       74.357805	       62.205729
       6523.3154	   4.4673049e+10	      0.15518111	     0.039257282	       74.817578	       61.925073
       6525.5375	   3.9346538e+10	      0.16067243	     0.039720867	       75.166416	       61.698327
       6527.7597	   3.4701208e+10	      0.16576172	     0.041268011	       75.507533	       61.479271
       6529.9818	   3.1378664e+10	      0.17047664	     0.043799754	       75.847621	       61.254917
       6532.2040	   2.8345913e+10	      0.17376755	     0.046854592	       76.182612	       61.028214
       6534.4261	   2.5617849e+10	      0.17545607	     0.048063760	       76.510163	       60.801509
       6536.6483	   2.3242976e+10	      0.17606729	     0.048370524	       76.832834	       60.574764
       6538.8704	   2.1070085e+10	      0.17641232	     0.049580527	       77.154267	       60.348031
       6541.0926	   1.9195708e+10	      0.17554665	     0.051296511	       77.468129	       60.121351
       6543.3147	   1.7339167e+10	      0.17376091	     0.051464490	       77.773411	       59.894609
       6545.5369	   1.5654216e+10	      0.17145838	     0.052460377	       78.078564	       59.667922
       6547.7590	   1.4350739e+10	      0.16936792	     0.053575998	       78.336120	       59.472966
       6549.9811	   1.3372102e+10	      0.16749214	     0.054966146	       78.586821	       59.277147
       6552.2033	   1.2569385e+10	      0.16524992	     0.055535598	       78.874597	       59.042739
       6554.4254	   1.1641680e+10	      0.16273241	     0.054841308	       79.162304	       58.816063
       6556.6476	   1.0656030e+10	      0.16044703	     0.053917918	       79.450094	       58.580833
       6558.8697	   9.8145806e+09	      0.15775943	     0.052498186	       79.678719	       58.390105
       6561.0919	   9.0884872e+09	      0.15486714	     0.051327405	       79.919623	       58.187502
       6563.3140	   8.5160497e+09	      0.15230098	     0.049565113	       80.181516	       57.963633
       6565.5362	   7.9585966e+09	      0.14977557	     0.047709569	       80.390809	       57.775273
       6567.7583	   7.4359254e+09	      0.14780752	     0.045976012	       80.649656	       57.555771
       6569.9805	   7.0168128e+09	      0.14599746	     0.044916237	       80.874684	       57.354602
       6572.2026	   6.5482154e+09	      0.14392342	     0.044114127	       81.090759	       57.155315
