#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        61.739472 km
# Date (UTC) = 2013-01-09T09:47:31.755
# Date (julian) = 2456301.90800642
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6479.1194	   2.6234972e+11	     0.022072985	     0.025986728	       105.04927	       40.953678
       6481.2943	   2.1049712e+11	     0.028496956	     0.026642570	       105.12769	       40.838464
       6483.4693	   1.6986063e+11	     0.034809364	     0.027298411	       105.20450	       40.723251
       6485.6442	   1.3825003e+11	     0.040924641	     0.027954252	       105.28435	       40.603471
       6487.8191	   1.1384499e+11	     0.046708799	     0.028610094	       105.37214	       40.471796
       6489.9940	   9.6131050e+10	     0.051768702	     0.029265935	       105.45743	       40.343856
       6492.1689	   8.1974485e+10	     0.056314716	     0.029921776	       105.53424	       40.228643
       6494.3439	   7.1588480e+10	     0.060093505	     0.030577618	       105.61105	       40.113429
       6496.5188	   6.3348201e+10	     0.063304003	     0.031233459	       105.68786	       39.998217
       6498.6937	   5.6149507e+10	     0.066134489	     0.031889300	       105.76467	       39.883006
       6500.8686	   5.0307798e+10	     0.068472654	     0.032545142	       105.84148	       39.765488
       6503.0435	   4.5411295e+10	     0.070101291	     0.033200983	       105.91828	       39.646007
       6505.2185	   4.1246338e+10	     0.070763432	     0.033856824	       105.99425	       39.527364
       6507.3934	   3.7881952e+10	     0.070917710	     0.034512666	       106.06680	       39.412151
       6509.5683	   3.4923631e+10	     0.072124843	     0.035168507	       106.13934	       39.296937
       6511.7432	   3.2046232e+10	     0.076830089	     0.035824348	       106.22072	       39.167682
       6513.9181	   2.9233931e+10	     0.087526322	     0.036480190	       106.30362	       39.036007
       6516.0931	   2.6553530e+10	      0.10603372	     0.037136031	       106.37821	       38.917544
       6518.2680	   2.4220405e+10	      0.12852069	     0.037791872	       106.45075	       38.802332
       6520.4429	   2.2290622e+10	      0.14985868	     0.038447714	       106.52330	       38.687111
       6522.6178	   2.0538239e+10	      0.16476043	     0.039079036	       106.59586	       38.571881
       6524.7927	   1.8937209e+10	      0.17084102	     0.039708587	       106.66841	       38.456652
       6526.9677	   1.7436852e+10	      0.17442688	     0.040682572	       106.74095	       38.341439
       6529.1426	   1.6058347e+10	      0.17627098	     0.042462913	       106.81349	       38.226226
       6531.3175	   1.4789219e+10	      0.17812952	     0.045690814	       106.88603	       38.111013
       6533.4924	   1.3617075e+10	      0.17951841	     0.047728854	       106.95857	       37.995799
       6535.6673	   1.2566554e+10	      0.17860750	     0.047934805	       107.02928	       37.880586
       6537.8423	   1.1594234e+10	      0.17868169	     0.049082317	       107.09756	       37.765372
       6540.0172	   1.0735377e+10	      0.17833808	     0.050862221	       107.16584	       37.650159
       6542.1921	   9.9548485e+09	      0.17603059	     0.051075172	       107.23411	       37.534946
       6544.3670	   9.2542564e+09	      0.17431149	     0.051942087	       107.30238	       37.419732
       6546.5419	   8.6233688e+09	      0.17261647	     0.052910461	       107.37066	       37.304519
       6548.7169	   8.0382963e+09	      0.17097929	     0.053881727	       107.43893	       37.189306
       6550.8918	   7.5261768e+09	      0.16942627	     0.055208655	       107.50721	       37.074092
       6553.0667	   7.0667283e+09	      0.16811087	     0.055301535	       107.57548	       36.958879
       6555.2416	   6.6523616e+09	      0.16602952	     0.054650341	       107.64375	       36.843665
       6557.4165	   6.2798282e+09	      0.16351365	     0.053605015	       107.71203	       36.728454
       6559.5915	   5.9204912e+09	      0.16040686	     0.052320421	       107.78030	       36.613242
       6561.7664	   5.5826679e+09	      0.15687677	     0.050995023	       107.84858	       36.498029
       6563.9413	   5.2685027e+09	      0.15275623	     0.048839493	       107.91685	       36.382816
       6566.1162	   4.9705963e+09	      0.14931848	     0.047117135	       107.98356	       36.267596
       6568.2911	   4.6994636e+09	      0.14675527	     0.045504030	       108.04758	       36.152365
       6570.4661	   4.4516743e+09	      0.14468174	     0.044724449	       108.11159	       36.037135
       6572.6410	   4.2195597e+09	      0.14287050	     0.043863080	       108.17560	       35.921922
       6574.8159	   3.9998242e+09	      0.14084822	     0.042463128	       108.23961	       35.806709
       6576.9908	   3.7989236e+09	      0.13863194	     0.040230932	       108.30652	       35.691496
       6579.1657	   3.6201092e+09	      0.13586884	     0.036979380	       108.37480	       35.576282
       6581.3407	   3.4476747e+09	      0.13371096	     0.035493451	       108.44163	       35.461069
       6583.5156	   3.2797052e+09	      0.13184249	     0.034760700	       108.50563	       35.345855
       6585.6905	   3.1210645e+09	      0.12980060	     0.033418730	       108.56964	       35.230642
       6587.8654	   2.9764708e+09	      0.12819838	     0.033350114	       108.63365	       35.115429
       6590.0403	   2.8434610e+09	      0.12605562	     0.030987020	       108.69766	       35.000215
       6592.2153	   2.7142978e+09	      0.12342978	     0.027864438	       108.75889	       34.885002
       6594.3902	   2.5942627e+09	      0.12088694	     0.025958331	       108.81863	       34.769789
       6596.5651	   2.4817963e+09	      0.11799223	     0.025724705	       108.87968	       34.654575
       6598.7400	   2.3806648e+09	      0.11575411	     0.025053851	       108.94369	       34.539362
       6600.9149	   2.2792264e+09	      0.11524886	     0.026870832	       109.00770	       34.424148
       6603.0899	   2.1824990e+09	      0.11383969	     0.026610074	       109.06759	       34.308937
       6605.2648	   2.0905513e+09	      0.11265440	     0.026887177	       109.12733	       34.193725
       6607.4397	   2.0017422e+09	      0.11056145	     0.024838744	       109.18972	       34.078512
       6609.6146	   1.9199788e+09	      0.10699858	     0.023888504	       109.25373	       33.963299
       6611.7895	   1.8330226e+09	      0.10388655	     0.024454960	       109.31892	       33.844876
       6613.9645	   1.7427630e+09	      0.10244131	     0.023927454	       109.38719	       33.718077
       6616.1394	   1.6471384e+09	      0.10075547	     0.023304175	       109.45354	       33.593898
       6618.3143	   1.5550990e+09	      0.10028092	     0.024008133	       109.51328	       33.478668
       6620.4892	   1.4795710e+09	     0.099840587	     0.024924850	       109.57303	       33.363437
       6622.6641	   1.4130032e+09	     0.098799272	     0.024581220	       109.63277	       33.248223
       6624.8391	   1.3533270e+09	     0.097568222	     0.025311456	       109.69251	       33.133011
       6627.0140	   1.2965621e+09	     0.095767724	     0.025322212	       109.75225	       33.017799
       6629.1889	   1.2377180e+09	     0.094969543	     0.026074950	       109.81199	       32.902585
       6631.3638	   1.1840996e+09	     0.093479264	     0.025967723	       109.87173	       32.787372
       6633.5387	   1.1330068e+09	     0.092284642	     0.026246312	       109.93147	       32.672159
       6635.7137	   1.0884123e+09	     0.090896593	     0.026506812	       109.99121	       32.556946
       6637.8886	   1.0480021e+09	     0.089859953	     0.025726210	       110.04731	       32.445371
       6640.0635	   1.0097881e+09	     0.089729714	     0.025262882	       110.10279	       32.334424
       6642.2384	   9.7470267e+08	     0.089714732	     0.025161453	       110.16043	       32.221303
       6644.4133	   9.3900483e+08	     0.088647377	     0.025388280	       110.22017	       32.106090
       6646.5883	   9.0083500e+08	     0.087540416	     0.026224652	       110.27920	       31.990877
       6648.7632	   8.6124114e+08	     0.086342610	     0.027475162	       110.33468	       31.875664
       6650.9381	   8.2528664e+08	     0.085826299	     0.026469996	       110.39015	       31.760452
       6653.1130	   7.9501233e+08	     0.085303377	     0.027583367	       110.44914	       31.648749
       6655.2879	   7.6524853e+08	     0.083785216	     0.027729195	       110.50888	       31.537803
       6657.4629	   7.3433697e+08	     0.081890531	     0.029438018	       110.56657	       31.424813
       6659.6378	   7.0195633e+08	     0.080289636	     0.031701556	       110.62204	       31.309599
       6661.8127	   6.7550120e+08	     0.078683057	     0.032948877	       110.67752	       31.194384
       6663.9876	   6.5206463e+08	     0.077205406	     0.032209518	       110.73300	       31.079154
       6666.1625	   6.2986537e+08	     0.077336730	     0.026940269	       110.78848	       30.963923
       6668.3375	   6.0851988e+08	     0.076581460	     0.027769406	       110.84396	       30.852088
       6670.5124	   5.8003715e+08	     0.076499222	     0.027091254	       110.89943	       30.741142
       6672.6873	   5.5567584e+08	     0.076374565	     0.027277972	       110.95490	       30.628280
       6674.8622	   5.3456703e+08	     0.075163033	     0.029682133	       111.01037	       30.513067
       6677.0371	   5.1727681e+08	     0.073059961	     0.032305415	       111.06540	       30.398304
       6679.2121	   5.0292875e+08	     0.072661973	     0.030092532	       111.11660	       30.287358
