#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        45.494272 km
# Date (UTC) = 2013-12-29T10:18:43.591
# Date (julian) = 2456655.92967119
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6505.8519	   4.8117140e+10	     0.068087661	     0.034047835	      -36.308469	       47.971534
       6508.3957	   4.4603625e+10	     0.078738963	     0.034814913	      -36.419390	       47.860612
       6510.9395	   4.1086224e+10	     0.089657411	     0.035581991	      -36.530312	       47.749691
       6513.4833	   3.7564231e+10	      0.10082854	     0.036349069	      -36.649319	       47.630682
       6516.0271	   3.4251536e+10	      0.11233047	     0.037116148	      -36.769099	       47.510900
       6518.5709	   3.1197050e+10	      0.12420490	     0.037883226	      -36.876782	       47.399185
       6521.1147	   2.8655015e+10	      0.13661600	     0.038650304	      -36.983254	       47.288278
       6523.6585	   2.6454333e+10	      0.14474506	     0.039342333	      -37.089724	       47.177371
       6526.2024	   2.4430745e+10	      0.14970448	     0.039880234	      -37.196194	       47.066464
       6528.7462	   2.2641282e+10	      0.15459522	     0.042034416	      -37.300887	       46.955556
       6531.2900	   2.1092341e+10	      0.15835783	     0.045650734	      -37.402923	       46.844649
       6533.8338	   1.9588734e+10	      0.16141555	     0.047873917	      -37.506832	       46.731707
       6536.3776	   1.8003234e+10	      0.16223124	     0.048128335	      -37.621639	       46.606916
       6538.9214	   1.6432984e+10	      0.16367331	     0.049605350	      -37.734617	       46.484749
       6541.4652	   1.4987088e+10	      0.16424308	     0.051175669	      -37.836652	       46.378277
       6544.0090	   1.3760250e+10	      0.16410590	     0.051651653	      -37.938686	       46.271805
       6546.5528	   1.2759387e+10	      0.16428543	     0.052919401	      -38.040720	       46.161390
       6549.0966	   1.1837463e+10	      0.16360534	     0.054064742	      -38.142754	       46.050483
       6551.6404	   1.0909151e+10	      0.16289908	     0.055460550	      -38.249720	       45.930772
