#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        52.068316 km
# Date (UTC) = 2013-01-18T10:23:00.240
# Date (julian) = 2456310.93264167
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6503.9408	   7.1565955e+10	     0.061553551	     0.033471539	       95.413288	       45.320063
       6506.0412	   6.4165845e+10	     0.070735469	     0.034104917	       95.507486	       45.191524
       6508.1416	   5.9075376e+10	     0.080488643	     0.034738295	       95.601681	       45.059650
       6510.2421	   5.4483682e+10	     0.090574530	     0.035371674	       95.695875	       44.928569
       6512.3425	   5.0567519e+10	      0.10108780	     0.036005052	       95.790070	       44.801404
       6514.4429	   4.6735602e+10	      0.11186361	     0.036638431	       95.884727	       44.673278
       6516.5433	   4.2772938e+10	      0.12279514	     0.037271809	       95.989133	       44.524914
       6518.6438	   3.8988099e+10	      0.13396339	     0.037905187	       96.091236	       44.380268
       6520.7442	   3.5317869e+10	      0.14532104	     0.038538566	       96.185431	       44.248394
       6522.8446	   3.2282953e+10	      0.15473445	     0.039138425	       96.279145	       44.117001
       6524.9450	   2.9723817e+10	      0.16154677	     0.039762693	       96.368632	       43.989836
       6527.0455	   2.7357401e+10	      0.16654137	     0.040749486	       96.458120	       43.862671
       6529.1459	   2.5291930e+10	      0.17012424	     0.042468196	       96.547608	       43.730895
       6531.2463	   2.3412357e+10	      0.17368026	     0.045587217	       96.637096	       43.599021
       6533.3468	   2.1658150e+10	      0.17701328	     0.047666949	       96.722552	       43.471176
       6535.4472	   2.0022140e+10	      0.17795329	     0.048030309	       96.807328	       43.344011
       6537.5476	   1.8544597e+10	      0.17875808	     0.048943402	       96.895553	       43.216846
       6539.6480	   1.7248552e+10	      0.17853534	     0.050428066	       96.985037	       43.089681
       6541.7485	   1.6097780e+10	      0.17647402	     0.051083807	       97.071653	       42.959645
       6543.8489	   1.5058260e+10	      0.17403669	     0.051604690	       97.156430	       42.827769
       6545.9493	   1.4080648e+10	      0.17148110	     0.052464072	       97.241207	       42.698184
       6548.0498	   1.3182685e+10	      0.17000639	     0.053682504	       97.325984	       42.571020
       6550.1502	   1.2370001e+10	      0.16828170	     0.055022963	       97.410761	       42.442147
       6552.2506	   1.1632741e+10	      0.16625323	     0.055523689	       97.495538	       42.310271
       6554.3510	   1.0885671e+10	      0.16378809	     0.054839747	       97.583702	       42.174443
       6556.4515	   1.0077361e+10	      0.16149515	     0.053946752	       97.682611	       42.026079
       6558.5519	   9.2825449e+09	      0.15920321	     0.052769025	       97.773611	       41.886615
       6560.6523	   8.5640765e+09	      0.15656405	     0.051686160	       97.853680	       41.759450
       6562.7527	   7.9715532e+09	      0.15408525	     0.050163638	       97.933749	       41.630888
       6564.8532	   7.4626853e+09	      0.15161176	     0.048384939	       98.013815	       41.499014
       6566.9536	   6.9917064e+09	      0.14933893	     0.046643435	       98.093881	       41.367955
       6569.0540	   6.5523046e+09	      0.14706188	     0.044855941	       98.173947	       41.240790
       6571.1545	   6.1415497e+09	      0.14540604	     0.044461090	       98.254013	       41.113389
       6573.2549	   5.7464925e+09	      0.14336210	     0.043452943	       98.334079	       40.981515
       6575.3553	   5.3921272e+09	      0.14097449	     0.042018218	       98.414145	       40.849641
       6577.4557	   5.1047756e+09	      0.13818624	     0.039504515	       98.484933	       40.736867
       6579.5562	   4.8721651e+09	      0.13494735	     0.036764747	       98.554989	       40.625600
       6581.6566	   4.6669609e+09	      0.13189559	     0.035397783	       98.627699	       40.506379
       6583.7570	   4.4483195e+09	      0.12894205	     0.034638495	       98.703057	       40.379213
       6585.8575	   4.2202923e+09	      0.12596522	     0.033285261	       98.780191	       40.250272
       6587.9579	   3.9928313e+09	      0.12359349	     0.033370599	       98.860257	       40.118398
       6590.0583	   3.7845028e+09	      0.12087552	     0.030953610	       98.939128	       39.987719
       6592.1587	   3.5882178e+09	      0.11811104	     0.027919348	       99.014487	       39.860554
       6594.2592	   3.4004144e+09	      0.11582463	     0.026030257	       99.089845	       39.733389
       6596.3596	   3.2166062e+09	      0.11337609	     0.025725639	       99.165200	       39.606224
       6598.4600	   3.0440081e+09	      0.11169779	     0.025187537	       99.240556	       39.479019
       6600.5604	   2.8818799e+09	      0.11146158	     0.026142045	       99.315914	       39.347149
       6602.6609	   2.7362938e+09	      0.11072731	     0.026952672	       99.391273	       39.215275
       6604.7613	   2.6018211e+09	      0.10981305	     0.026523311	       99.462467	       39.087564
       6606.8617	   2.4687393e+09	      0.10883746	     0.025955467	       99.533115	       38.960399
       6608.9622	   2.3480049e+09	      0.10590468	     0.023706932	       99.607345	       38.833234
       6611.0626	   2.2303922e+09	      0.10305979	     0.024918547	       99.682700	       38.706069
       6613.1630	   2.1230070e+09	      0.10206528	     0.023633399	       99.755053	       38.575900
       6615.2634	   2.0160141e+09	      0.10075966	     0.023259637	       99.825701	       38.444026
       6617.3639	   1.9142307e+09	     0.099571645	     0.023559888	       99.896349	       38.314574
       6619.4643	   1.8211182e+09	     0.098799899	     0.024637941	       99.966997	       38.187409
