#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        46.052746 km
# Date (UTC) = 2010-11-22T10:42:50.955
# Date (julian) = 2455522.94642309
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6509.9977	   1.1178037e+11	     0.097767311	     0.035297997	       89.792258	       37.964299
       6512.1515	   9.4025479e+10	      0.10780439	     0.035947455	       89.868342	       37.827900
       6514.3052	   8.0608295e+10	      0.11810314	     0.036596913	       89.945614	       37.692678
       6516.4590	   6.9576674e+10	      0.12858797	     0.037246372	       90.019580	       37.557454
       6518.6127	   6.0426726e+10	      0.13928443	     0.037895830	       90.092022	       37.422230
       6520.7665	   5.3063569e+10	      0.15026465	     0.038545288	       90.164461	       37.284043
       6522.9202	   4.6899027e+10	      0.15895256	     0.039158226	       90.236899	       37.143992
       6525.0740	   4.1801367e+10	      0.16491123	     0.039773770	       90.309339	       37.006563
       6527.2277	   3.7355806e+10	      0.16904439	     0.040881815	       90.381781	       36.871339
       6529.3815	   3.3490768e+10	      0.17212988	     0.042843474	       90.451940	       36.736115
       6531.5352	   3.0199123e+10	      0.17502716	     0.046007739	       90.519551	       36.600893
       6533.6890	   2.7274687e+10	      0.17697068	     0.047812392	       90.589103	       36.465671
       6535.8428	   2.4698470e+10	      0.17680605	     0.047858714	       90.661544	       36.330449
       6537.9965	   2.2414545e+10	      0.17802502	     0.049155033	       90.732387	       36.193627
       6540.1503	   2.0427986e+10	      0.17811172	     0.050925088	       90.799998	       36.053574
       6542.3040	   1.8662395e+10	      0.17615034	     0.051117657	       90.868867	       35.914779
       6544.4578	   1.7106079e+10	      0.17423530	     0.052015693	       90.941309	       35.779555
       6546.6115	   1.5707524e+10	      0.17155592	     0.052967704	       91.012833	       35.644332
       6548.7653	   1.4404640e+10	      0.16854202	     0.053896181	       91.080444	       35.509110
       6550.9190	   1.3210331e+10	      0.16576379	     0.055215474	       91.148055	       35.373888
       6553.0728	   1.2126097e+10	      0.16366445	     0.055298486	       91.215667	       35.238665
       6555.2265	   1.1146194e+10	      0.16136146	     0.054663031	       91.283278	       35.103443
       6557.3803	   1.0256692e+10	      0.15888500	     0.053627749	       91.350889	       34.968220
       6559.5340	   9.4878841e+09	      0.15605535	     0.052326904	       91.418500	       34.832998
       6561.6878	   8.8634947e+09	      0.15302584	     0.051033758	       91.473716	       34.710174
       6563.8415	   8.3617035e+09	      0.14978230	     0.048954907	       91.528651	       34.587630
       6565.9953	   7.9123264e+09	      0.14705071	     0.047188237	       91.591336	       34.457335
       6568.1490	   7.4259779e+09	      0.14517897	     0.045634661	       91.658947	       34.322111
       6570.3028	   6.8965372e+09	      0.14334619	     0.044792083	       91.723946	       34.186888
       6572.4565	   6.3941350e+09	      0.14123811	     0.043968706	       91.786727	       34.051666
       6574.6103	   5.9427524e+09	      0.13865476	     0.042561882	       91.851778	       33.916443
       6576.7640	   5.5429486e+09	      0.13595086	     0.040491959	       91.919389	       33.781221
       6578.9178	   5.1749777e+09	      0.13263836	     0.037200302	       91.985071	       33.645998
       6581.0716	   4.8299894e+09	      0.12977141	     0.035574942	       92.047852	       33.510774
       6583.2253	   4.5072917e+09	      0.12732452	     0.034907628	       92.110634	       33.375551
       6585.3791	   4.1891499e+09	      0.12463064	     0.033667726	       92.173418	       33.240329
       6587.5328	   3.8983392e+09	      0.12211950	     0.033276419	       92.234176	       33.109469
       6589.6866	   3.6513593e+09	      0.11923758	     0.031683903	       92.289108	       32.991152
       6591.8403	   3.4503699e+09	      0.11572596	     0.028253715	       92.344040	       32.872834
       6593.9941	   3.2808628e+09	      0.11216079	     0.026178042	       92.405973	       32.739446
       6596.1478	   3.1086042e+09	      0.10840251	     0.025726602	       92.468757	       32.604224
       6598.3016	   2.9199660e+09	      0.10590509	     0.025263185	       92.531538	       32.469000
       6600.4553	   2.7362236e+09	      0.10518617	     0.025925933	       92.594319	       32.333776
       6602.6091	   2.5623663e+09	      0.10453960	     0.026996874	       92.653479	       32.198553
       6604.7628	   2.4016690e+09	      0.10376515	     0.026524218	       92.711433	       32.063331
       6606.9166	   2.2546576e+09	      0.10291948	     0.025856900	       92.772667	       31.928108
       6609.0703	   2.1120941e+09	      0.10011591	     0.023726823	       92.835447	       31.792885
       6611.2241	   1.9828770e+09	     0.097520436	     0.024815557	       92.890877	       31.667956
       6613.3778	   1.8730932e+09	     0.096685670	     0.023712219	       92.941586	       31.549638
       6615.5316	   1.7797767e+09	     0.095362532	     0.023267887	       92.995221	       31.427222
       6617.6853	   1.6911740e+09	     0.094501705	     0.023666472	       93.058001	       31.292000
       6619.8391	   1.5985652e+09	     0.093917775	     0.024728374	       93.119953	       31.156778
       6621.9928	   1.5056550e+09	     0.092808292	     0.024760364	       93.177907	       31.021555
       6624.1466	   1.4176784e+09	     0.091009754	     0.024940783	       93.235861	       30.886331
       6626.3003	   1.3329217e+09	     0.089757676	     0.026208230	       93.293811	       30.751109
       6628.4541	   1.2576559e+09	     0.088237196	     0.025887465	       93.351541	       30.616401
       6630.6079	   1.1885154e+09	     0.086645700	     0.025929800	       93.402250	       30.498084
       6632.7616	   1.1320226e+09	     0.085090884	     0.026123668	       93.452958	       30.379766
       6634.9154	   1.0819505e+09	     0.083497574	     0.026393613	       93.508475	       30.250225
       6637.0691	   1.0270019e+09	     0.081846290	     0.026127563	       93.566425	       30.115002
       6639.2229	   9.6957702e+08	     0.080831853	     0.025548418	       93.624377	       29.982644
       6641.3766	   9.0903481e+08	     0.081256427	     0.025149579	       93.682332	       29.852251
       6643.5304	   8.5119637e+08	     0.080440284	     0.025272698	       93.737761	       29.719333
       6645.6841	   8.0045917e+08	     0.079415637	     0.025772169	       93.790885	       29.584110
       6647.8379	   7.5899501e+08	     0.078501880	     0.026878924	       93.842917	       29.456528
       6649.9916	   7.2325318e+08	     0.077954842	     0.026266781	       93.893626	       29.338210
       6652.1454	   6.9207937e+08	     0.077632767	     0.027290520	       93.944953	       29.218448
       6654.2991	   6.6274415e+08	     0.077052387	     0.027908793	       94.002903	       29.083226
       6656.4529	   6.3188100e+08	     0.075439776	     0.028420910	       94.060782	       28.948075
       6658.6066	   5.9826463e+08	     0.074153818	     0.031136957	       94.113905	       28.817682
       6660.7604	   5.6431076e+08	     0.073012322	     0.032317153	       94.167029	       28.687288
       6662.9141	   5.3012980e+08	     0.072021061	     0.032531386	       94.220153	       28.552335
       6665.0679	   5.0044824e+08	     0.071563154	     0.028435888	       94.273277	       28.417111
       6667.2216	   4.7697157e+08	     0.071209519	     0.027184871	       94.324291	       28.296654
       6669.3754	   4.5699094e+08	     0.070248133	     0.027970145	       94.374999	       28.178338
       6671.5291	   4.3585272e+08	     0.070291301	     0.026872889	       94.426932	       28.053899
       6673.6829	   4.1901068e+08	     0.069656350	     0.028480545	       94.480056	       27.923505
       6675.8367	   4.0030816e+08	     0.067553704	     0.031400855	       94.533179	       27.791005
       6677.9904	   3.7913678e+08	     0.066460834	     0.030950254	       94.586303	       27.655782
       6680.1442	   3.6187080e+08	     0.066643240	     0.029472546	       94.639426	       27.520559
       6682.2979	   3.3923426e+08	     0.067345848	     0.030652157	       94.692550	       27.385337
       6684.4517	   3.2349159e+08	     0.067361185	     0.032677012	       94.745672	       27.251539
       6686.6054	   3.0466149e+08	     0.066151479	     0.034113324	       94.798792	       27.121144
       6688.7592	   2.9071518e+08	     0.063288889	     0.033960432	       94.850423	       26.993459
       6690.9129	   2.7855986e+08	     0.062062789	     0.033011242	       94.896905	       26.875142
       6693.0667	   2.6571490e+08	     0.061188059	     0.031581216	       94.943387	       26.756824
       6695.2204	   2.5759639e+08	     0.060630965	     0.029818985	       94.991426	       26.628148
       6697.3742	   2.4576868e+08	     0.060061389	     0.030138618	       95.039723	       26.497754
       6699.5279	   2.3609150e+08	     0.058702712	     0.031103305	       95.091819	       26.363560
       6701.6817	   2.2442467e+08	     0.056981342	     0.032409665	       95.144942	       26.228338
       6703.8354	   2.1367145e+08	     0.057156535	     0.035765754	       95.198063	       26.096575
       6705.9892	   1.9974178e+08	     0.057181477	     0.038427178	       95.251183	       25.966182
       6708.1429	   1.9174383e+08	     0.056801060	     0.040199232	       95.301188	       25.832669
       6710.2967	   1.8392635e+08	     0.055478427	     0.040554568	       95.349485	       25.697445
       6712.4504	   1.7527607e+08	     0.053365061	     0.042666279	       95.400558	       25.565000
       6714.6042	   1.7009164e+08	     0.051303905	     0.047348832	       95.453682	       25.434607
       6716.7579	   1.6095716e+08	     0.049324478	     0.049517746	       95.501322	       25.310307
       6718.9117	   1.5384883e+08	     0.046926502	     0.051232316	       95.543578	       25.191989
       6721.0655	   1.4290213e+08	     0.047221550	     0.050323620	       95.587333	       25.072005
       6723.2192	   1.3528324e+08	     0.045977489	     0.049491198	       95.640457	       24.941611
       6725.3730	   1.3054281e+08	     0.041824226	     0.041343052	       95.693255	       24.811218
       6727.5267	   1.2643221e+08	     0.040634490	     0.040258660	       95.741548	       24.680824
       6729.6805	   1.2586170e+08	     0.039844140	     0.040591883	       95.789841	       24.550422
       6731.8342	   1.1870135e+08	     0.038087227	     0.043410262	       95.838134	       24.415224
       6733.9880	   1.1443522e+08	     0.037069454	     0.049288259	       95.886428	       24.280001
       6736.1417	   1.1003514e+08	     0.038883483	     0.050890777	       95.934721	       24.149250
       6738.2955	   1.0240364e+08	     0.040013106	     0.058947788	       95.983014	       24.018857
       6740.4492	       97233631.	     0.039555957	     0.064817780	       96.031307	       23.888463
       6742.6030	       91482039.	     0.036733373	     0.070080012	       96.079600	       23.758070
       6744.7567	       87058533.	     0.033113989	     0.078378721	       96.127896	       23.627676
       6746.9105	       84155543.	     0.028997663	     0.068401943	       96.176193	       23.497283
       6749.0642	       83736331.	     0.029030313	     0.072260347	       96.224487	       23.363441
       6751.2180	       81627971.	     0.026141864	     0.073803836	       96.272780	       23.228219
       6753.3717	       80542958.	     0.024050296	     0.074180295	       96.321073	       23.096104
       6755.5255	       77061381.	     0.022165467	     0.074374952	       96.369366	       22.965710
       6757.6792	       70593668.	     0.020797095	     0.074678743	       96.417659	       22.835316
       6759.8330	       70397306.	     0.021885968	     0.076020969	       96.465953	       22.704922
       6761.9867	       68590049.	     0.025654145	     0.078049749	       96.511823	       22.574529
       6764.1405	       66572761.	     0.028816640	     0.079490016	       96.555289	       22.444136
       6766.2942	       60715918.	     0.029849463	     0.080379345	       96.600838	       22.313743
       6768.4480	       55669426.	     0.025696645	     0.082468042	       96.649131	       22.183350
       6770.6018	       52082709.	     0.020688532	     0.088339219	       96.697424	       22.052956
       6772.7555	       52208995.	     0.015915627	     0.093563015	       96.745717	       21.922563
       6774.9093	       52020987.	     0.010268861	     0.098786812	       96.792610	       21.792169
       6777.0630	       46243018.	   0.00076431335	      0.10401061	       96.836076	       21.661776
       6779.2168	       44976231.	    -0.031143653	      0.10923440	       96.882369	       21.526611
       6781.3705	       44010311.	    -0.013145271	      0.11445820	       96.938713	       21.374481
       6783.5243	       47460310.	     0.030968837	      0.11968200	       96.989328	       21.232017
