#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        37.864335 km
# Date (UTC) = 2013-01-24T09:51:30.625
# Date (julian) = 2456316.91077112
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6493.7172	   1.0309590e+11	     0.027839191	     0.030388647	      -24.019593	       56.429067
       6495.6640	   9.4323439e+10	     0.033304739	     0.030975686	      -24.215122	       56.276309
       6497.6107	   8.7091653e+10	     0.038675935	     0.031562725	      -24.389346	       56.135064
       6499.5575	   8.1139399e+10	     0.044135286	     0.032149765	      -24.547227	       56.002649
       6501.5042	   7.6747070e+10	     0.049928427	     0.032736804	      -24.708176	       55.870233
       6503.4510	   7.2670510e+10	     0.056173314	     0.033323843	      -24.871149	       55.737816
       6505.3977	   6.7447304e+10	     0.062783737	     0.033910882	      -25.047142	       55.588476
       6507.3445	   6.1934509e+10	     0.069888455	     0.034497921	      -25.230317	       55.429726
       6509.2912	   5.6461917e+10	     0.077573343	     0.035084961	      -25.383200	       55.297226
       6511.2380	   5.1720617e+10	     0.086113094	     0.035672000	      -25.535987	       55.164810
       6513.1848	   4.7740625e+10	     0.095632205	     0.036259039	      -25.688744	       55.032421
       6515.1315	   4.4014114e+10	      0.10601943	     0.036846078	      -25.841119	       54.899647
       6517.0783	   4.0494039e+10	      0.11725874	     0.037433117	      -25.988815	       54.762138
       6519.0250	   3.7296706e+10	      0.12937181	     0.038020157	      -26.136510	       54.625198
       6520.9718	   3.4557154e+10	      0.14237248	     0.038607196	      -26.284204	       54.492783
       6522.9185	   3.1883564e+10	      0.15334491	     0.039157782	      -26.435373	       54.356440
       6524.8653	   2.9096268e+10	      0.16212090	     0.039734362	      -26.606502	       54.197533
       6526.8121	   2.6355633e+10	      0.16894669	     0.040519431	      -26.763023	       54.052193
       6528.7588	   2.3897483e+10	      0.17408192	     0.042044449	      -26.905624	       53.919778
       6530.7056	   2.1956929e+10	      0.17800495	     0.044816479	      -27.048210	       53.784583
       6532.6523	   2.0348402e+10	      0.18080475	     0.047229140	      -27.190784	       53.647101
       6534.5991	   1.8850782e+10	      0.18065299	     0.048112143	      -27.330397	       53.512582
       6536.5458	   1.7452423e+10	      0.17920610	     0.048278875	      -27.467906	       53.380167
       6538.4926	   1.6127718e+10	      0.17855889	     0.049396548	      -27.605415	       53.244587
       6540.4393	   1.4895741e+10	      0.17764202	     0.051061662	      -27.742925	       53.107078
       6542.3861	   1.3791721e+10	      0.17560885	     0.051148825	      -27.877084	       52.972917
       6544.3329	   1.2759937e+10	      0.17378927	     0.051914372	      -28.009499	       52.840500
       6546.2796	   1.1849009e+10	      0.17183365	     0.052694607	      -28.141914	       52.704549
       6548.2264	   1.0999223e+10	      0.17062638	     0.053735249	      -28.274330	       52.567040
       6550.1731	   1.0181896e+10	      0.16947166	     0.055028710	      -28.406746	       52.433253
       6552.1199	   9.4591235e+09	      0.16793998	     0.055556591	      -28.539162	       52.300838
       6554.0666	   8.8636157e+09	      0.16561436	     0.054833779	      -28.653716	       52.179587
       6556.0134	   8.3968172e+09	      0.16337311	     0.054011156	      -28.762847	       52.061725
       6557.9602	   8.0004323e+09	      0.16147514	     0.053264279	      -28.880631	       51.936944
       6559.9069	   7.5947585e+09	      0.15876852	     0.052284816	      -29.007928	       51.804556
       6561.8537	   7.1485096e+09	      0.15554289	     0.050952012	      -29.132629	       51.669543
       6563.8004	   6.7049759e+09	      0.15212817	     0.049002460	      -29.254860	       51.532034
       6565.7472	   6.3062964e+09	      0.14922753	     0.047469963	      -29.377090	       51.394525
       6567.6939	   5.9229596e+09	      0.14671878	     0.046030446	      -29.499320	       51.257016
       6569.6407	   5.5760749e+09	      0.14386472	     0.044894124	      -29.621550	       51.122487
       6571.5874	   5.2479233e+09	      0.14103077	     0.044342831	      -29.743781	       50.990071
       6573.5342	   4.9059426e+09	      0.13817762	     0.043228794	      -29.866011	       50.854487
       6575.4810	   4.5849141e+09	      0.13583663	     0.041892151	      -29.988241	       50.716978
       6577.4277	   4.3111758e+09	      0.13361679	     0.039548530	      -30.096099	       50.592405
       6579.3745	   4.0991810e+09	      0.13100135	     0.036864632	      -30.196500	       50.474545
       6581.3212	   3.9212861e+09	      0.12865223	     0.035499336	      -30.303051	       50.349463
       6583.2680	   3.7368052e+09	      0.12674851	     0.034886023	      -30.420188	       50.211954
       6585.2147	   3.5204631e+09	      0.12484979	     0.033799090	      -30.537316	       50.074456
       6587.1615	   3.2958931e+09	      0.12301787	     0.033194152	      -30.654430	       49.936974
       6589.1083	   3.1042112e+09	      0.12100155	     0.032831206	      -30.762267	       49.810048
