#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        46.360645 km
# Date (UTC) = 2013-11-22T10:31:33.064
# Date (julian) = 2456618.93857713
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6479.3752	   1.4838625e+11	     0.047683415	     0.026063866	      -30.470888	       60.959556
       6481.3526	   1.2593240e+11	     0.053168275	     0.026660149	      -30.643248	       60.873377
       6483.3301	   1.1433562e+11	     0.056272360	     0.027256431	      -30.838343	       60.775829
       6485.3075	   1.0408810e+11	     0.059131532	     0.027852714	      -31.033438	       60.678281
       6487.2849	   9.4661556e+10	     0.061859156	     0.028448997	      -31.221327	       60.580733
       6489.2623	   8.6877924e+10	     0.064137516	     0.029045280	      -31.407553	       60.483185
       6491.2397	   7.9506023e+10	     0.066351436	     0.029641562	      -31.580806	       60.390272
       6493.2171	   7.3804106e+10	     0.067991081	     0.030237845	      -31.743751	       60.301040
       6495.1945	   6.9405911e+10	     0.069161261	     0.030834128	      -31.906696	       60.211808
       6497.1719	   6.5672254e+10	     0.070120187	     0.031430411	      -32.092451	       60.114431
       6499.1493	   6.1825744e+10	     0.071106146	     0.032026694	      -32.278679	       60.016884
       6501.1267	   5.7539971e+10	     0.072018607	     0.032622976	      -32.461694	       59.916124
       6503.1042	   5.3371216e+10	     0.072247979	     0.033219259	      -32.643487	       59.814142
       6505.0816	   4.9830948e+10	     0.071430340	     0.033815542	      -32.812798	       59.718140
       6507.0590	   4.7137570e+10	     0.070303953	     0.034411825	      -32.967983	       59.628909
       6509.0364	   4.4586449e+10	     0.070886571	     0.035008107	      -33.123168	       59.539677
       6511.0138	   4.2002980e+10	     0.076048458	     0.035604390	      -33.294169	       59.443032
       6512.9912	   3.9356253e+10	     0.088731903	     0.036200673	      -33.467093	       59.345486
       6514.9686	   3.6763905e+10	      0.10560372	     0.036796956	      -33.626263	       59.253230
       6516.9460	   3.4714828e+10	      0.12270837	     0.037393239	      -33.777569	       59.163998
       6518.9234	   3.2888707e+10	      0.13659976	     0.037989521	      -33.929884	       59.074018
       6520.9008	   3.0920503e+10	      0.14653653	     0.038585804	      -34.098375	       58.972036
       6522.8783	   2.8880364e+10	      0.15390355	     0.039147233	      -34.266866	       58.870053
       6524.8557	   2.6949763e+10	      0.15880193	     0.039730940	      -34.418435	       58.775198
       6526.8331	   2.5391968e+10	      0.16198818	     0.040541470	      -34.565863	       58.682087
       6528.8105	   2.4005329e+10	      0.16415331	     0.042085444	      -34.717045	       58.586973
