#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        49.049159 km
# Date (UTC) = 2016-01-21T09:17:03.137
# Date (julian) = 2457408.88684186
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6502.7419	   7.0704081e+10	     0.059673469	     0.033110032	      -15.830433	       55.018022
       6505.1696	   6.2631472e+10	     0.070801612	     0.033842103	      -16.025725	       54.860220
       6507.5974	   5.5015311e+10	     0.081993761	     0.034574175	      -16.210229	       54.709808
       6510.0251	   4.8745386e+10	     0.093477499	     0.035306247	      -16.373540	       54.573715
       6512.4528	   4.4510517e+10	      0.10559761	     0.036038318	      -16.536851	       54.434728
       6514.8805	   4.1316389e+10	      0.11825428	     0.036770390	      -16.700162	       54.293193
       6517.3082	   3.8600136e+10	      0.13133396	     0.037502462	      -16.859691	       54.151658
       6519.7360	   3.5650346e+10	      0.14456779	     0.038234533	      -17.017559	       54.010122
       6522.1637	   3.2392908e+10	      0.15741837	     0.038960110	      -17.197969	       53.853821
       6524.5914	   2.9057985e+10	      0.16433952	     0.039637053	      -17.373138	       53.699945
       6527.0191	   2.6094019e+10	      0.17016456	     0.040730339	      -17.525562	       53.558407
       6529.4468	   2.3690183e+10	      0.17418661	     0.042947530	      -17.677986	       53.416870
       6531.8745	   2.1732561e+10	      0.17821860	     0.046501578	      -17.830409	       53.275335
       6534.3023	   1.9948488e+10	      0.17987999	     0.048029109	      -17.982832	       53.137115
       6536.7300	   1.8322607e+10	      0.18028174	     0.048443625	      -18.135256	       53.001023
       6539.1577	   1.6748543e+10	      0.18005255	     0.049834506	      -18.283477	       52.860726
       6541.5854	   1.5212399e+10	      0.17851016	     0.051136687	      -18.430458	       52.719189
       6544.0131	   1.3880765e+10	      0.17544685	     0.051654993	      -18.577437	       52.577653
       6546.4408	   1.2695402e+10	      0.17209484	     0.052827266	      -18.726196	       52.433804
       6548.8686	   1.1598780e+10	      0.16846249	     0.053927027	      -18.891326	       52.268672
       6551.2963	   1.0457517e+10	      0.16549077	     0.055339748	      -19.044104	       52.115895
       6553.7240	   9.4310722e+09	      0.16274795	     0.054971126	      -19.185640	       51.974359
       6556.1517	   8.5755232e+09	      0.15983643	     0.053990822	      -19.327177	       51.832822
       6558.5794	   7.8860736e+09	      0.15703226	     0.052745563	      -19.468713	       51.691285
       6561.0071	   7.3197645e+09	      0.15336725	     0.051369161	      -19.605624	       51.549750
       6563.4349	   6.7866071e+09	      0.15028442	     0.049425335	      -19.741716	       51.408215
       6565.8626	   6.3490810e+09	      0.14708975	     0.047338930	      -19.877809	       51.266679
       6568.2903	   5.8590497e+09	      0.14495621	     0.045504813	      -20.013902	       51.125143
