#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        51.975741 km
# Date (UTC) = 2013-11-21T09:43:16.263
# Date (julian) = 2456617.90504934
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6497.2383	   6.3382341e+10	     0.042336460	     0.031450434	      -19.431757	       60.802589
       6499.3893	   5.8403621e+10	     0.048488059	     0.032099044	      -19.639150	       60.696482
       6501.5402	   5.3819692e+10	     0.054512008	     0.032747653	      -19.829601	       60.597829
       6503.6911	   4.9991369e+10	     0.060593995	     0.033396262	      -20.006845	       60.504986
       6505.8421	   4.6653012e+10	     0.066907671	     0.034044872	      -20.188033	       60.408664
       6507.9930	   4.3486898e+10	     0.073568054	     0.034693481	      -20.385779	       60.297734
       6510.1440	   4.0335649e+10	     0.080650152	     0.035342091	      -20.583525	       60.186804
       6512.2949	   3.7220887e+10	     0.088198280	     0.035990700	      -20.781270	       60.075873
       6514.4458	   3.4484062e+10	     0.096511844	     0.036639310	      -20.977696	       59.965575
       6516.5968	   3.2131426e+10	      0.10577871	     0.037287919	      -21.146501	       59.868513
       6518.7477	   3.0140517e+10	      0.11615096	     0.037936528	      -21.315306	       59.771451
       6520.8986	   2.8409067e+10	      0.12765036	     0.038585138	      -21.500414	       59.665013
       6523.0496	   2.6538750e+10	      0.13700561	     0.039191400	      -21.693337	       59.554080
       6525.2005	   2.4564183e+10	      0.14418250	     0.039759331	      -21.883353	       59.443149
       6527.3514	   2.2640380e+10	      0.15046864	     0.040971626	      -22.071453	       59.332218
       6529.5024	   2.0931455e+10	      0.15634023	     0.043036041	      -22.244874	       59.228628
       6531.6533	   1.9558506e+10	      0.16235231	     0.046179598	      -22.405238	       59.131566
       6533.8043	   1.8363103e+10	      0.16725991	     0.047861373	      -22.568490	       59.032290
