#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        54.604562 km
# Date (UTC) = 2011-12-11T09:18:29.598
# Date (julian) = 2455906.88784256
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6505.9953	   1.2042884e+11	     0.072221425	     0.034091083	      -24.090410	       47.794156
       6508.0424	   1.0576339e+11	     0.080941367	     0.034708367	      -24.176090	       47.704907
       6510.0894	   9.3380504e+10	     0.089829262	     0.035325652	      -24.264343	       47.618231
       6512.1365	   8.3456108e+10	     0.099031093	     0.035942936	      -24.353593	       47.532551
       6514.1835	   7.4408084e+10	      0.10844410	     0.036560221	      -24.442842	       47.446871
       6516.2306	   6.6163639e+10	      0.11806173	     0.037177506	      -24.534966	       47.347645
       6518.2777	   5.8828267e+10	      0.12790658	     0.037794790	      -24.627340	       47.247238
       6520.3247	   5.2409176e+10	      0.13799280	     0.038412075	      -24.716841	       47.151622
       6522.3718	   4.7178384e+10	      0.14742335	     0.039014605	      -24.802532	       47.062361
       6524.4188	   4.2986155e+10	      0.15270391	     0.039575753	      -24.888223	       46.973100
       6526.4659	   3.9450472e+10	      0.15686515	     0.040156518	      -24.971660	       46.883846
       6528.5129	   3.6458467e+10	      0.16097555	     0.041849405	      -25.053769	       46.794597
       6530.5600	   3.3813703e+10	      0.16454764	     0.044612692	      -25.135879	       46.705347
       6532.6071	   3.1243278e+10	      0.16798026	     0.047191327	      -25.226488	       46.606859
       6534.6541	   2.8662664e+10	      0.16951478	     0.048127539	      -25.318862	       46.506452
       6536.7012	   2.6123650e+10	      0.16990485	     0.048417860	      -25.407766	       46.409818
       6538.7482	   2.3955369e+10	      0.17052644	     0.049521030	      -25.489876	       46.320569
       6540.7953	   2.2125583e+10	      0.17069770	     0.051229817	      -25.571986	       46.231319
