#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        48.105636 km
# Date (UTC) = 2013-01-29T10:54:18.946
# Date (julian) = 2456321.95438595
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6501.7576	   7.2353664e+10	     0.050073289	     0.032813204	       81.654329	       56.395104
       6503.6645	   6.7925424e+10	     0.058572610	     0.033388228	       81.852389	       56.216850
       6505.5714	   6.3143192e+10	     0.067286463	     0.033963252	       82.073020	       56.017875
       6507.4783	   5.8355309e+10	     0.076247613	     0.034538277	       82.246633	       55.856235
       6509.3852	   5.3574917e+10	     0.085398327	     0.035113301	       82.437814	       55.678240
       6511.2921	   4.9465823e+10	     0.094935243	     0.035688325	       82.651462	       55.478539
       6513.1991	   4.5631983e+10	      0.10478588	     0.036263349	       82.819047	       55.310951
       6515.1060	   4.2371122e+10	      0.11508509	     0.036838373	       82.986649	       55.145728
       6517.0129	   3.9716269e+10	      0.12584689	     0.037413398	       83.154275	       54.984087
       6518.9198	   3.6874880e+10	      0.13675872	     0.037988422	       83.352391	       54.793051
       6520.8267	   3.3976398e+10	      0.14782577	     0.038563446	       83.543191	       54.606810
       6522.7336	   3.1225046e+10	      0.15707106	     0.039109356	       83.704790	       54.445212
       6524.6405	   2.8884352e+10	      0.16358617	     0.039654510	       83.866417	       54.279270
       6526.5474	   2.6820209e+10	      0.16844829	     0.040242011	       84.027756	       54.111941
       6528.4543	   2.4902507e+10	      0.17305838	     0.041802919	       84.183410	       53.950301
       6530.3613	   2.3090035e+10	      0.17721149	     0.044334455	       84.339051	       53.788677
       6532.2682	   2.1420139e+10	      0.18049213	     0.046908221	       84.494668	       53.627077
       6534.1751	   1.9852406e+10	      0.18132896	     0.047993535	       84.646068	       53.461205
       6536.0820	   1.8430612e+10	      0.18035715	     0.047863866	       84.795964	       53.293807
       6537.9889	   1.7108053e+10	      0.18077564	     0.049151452	       84.951618	       53.132167
       6539.8958	   1.5863617e+10	      0.17995081	     0.050727995	       85.102854	       52.968339
       6541.8027	   1.4724900e+10	      0.17727904	     0.051066210	       85.246499	       52.800753
       6543.7096	   1.3660977e+10	      0.17501738	     0.051568142	       85.394341	       52.637312
       6545.6166	   1.2717295e+10	      0.17308687	     0.052461091	       85.543847	       52.475512
       6547.5235	   1.1862643e+10	      0.17155328	     0.053486429	       85.687526	       52.307887
       6549.4304	   1.1065332e+10	      0.16957718	     0.054404871	       85.829072	       52.140260
       6551.3373	   1.0368232e+10	      0.16770353	     0.055354145	       85.966767	       51.972632
       6553.2442	   9.7241761e+09	      0.16600928	     0.055212310	       86.108543	       51.809140
       6555.1511	   9.1289682e+09	      0.16413873	     0.054726392	       86.252097	       51.647448
       6557.0580	   8.5884523e+09	      0.16183889	     0.053829736	       86.389792	       51.479821
       6558.9649	   8.0597200e+09	      0.15892295	     0.052417058	       86.527486	       51.312193
       6560.8719	   7.5582268e+09	      0.15615605	     0.051488224	       86.665176	       51.144568
       6562.7788	   7.0471108e+09	      0.15381366	     0.050138883	       86.798810	       50.981005
       6564.6857	   6.5831594e+09	      0.15119026	     0.048460850	       86.930356	       50.819534
       6566.5926	   6.2302215e+09	      0.14854102	     0.046847660	       87.040157	       50.679802
       6568.4995	   5.9446198e+09	      0.14607284	     0.045312505	       87.149995	       50.540009
       6570.4064	   5.7046974e+09	      0.14381750	     0.044749161	       87.281597	       50.372515
       6572.3133	   5.4138849e+09	      0.14132552	     0.044050725	       87.411335	       50.204888
       6574.2202	   5.0914996e+09	      0.13823466	     0.042749228	       87.537055	       50.037263
       6576.1271	   4.7692108e+09	      0.13524285	     0.041225047	       87.662754	       49.873603
       6578.0341	   4.4618914e+09	      0.13236793	     0.038595835	       87.788444	       49.712001
       6579.9410	   4.2276590e+09	      0.12955463	     0.036553205	       87.893465	       49.572047
       6581.8479	   4.0217725e+09	      0.12710833	     0.035339859	       87.998227	       49.432365
       6583.7548	   3.8243703e+09	      0.12515373	     0.034639624	       88.123591	       49.265212
       6585.6617	   3.6280969e+09	      0.12341388	     0.033441756	       88.241198	       49.106323
       6587.5686	   3.4442433e+09	      0.12195857	     0.033284353	       88.340974	       48.966638
       6589.4755	   3.2885335e+09	      0.12003930	     0.032102574	       88.446891	       48.818356
       6591.3824	   3.1344462e+09	      0.11770086	     0.028770372	       88.566594	       48.650770
       6593.2894	   2.9518831e+09	      0.11583192	     0.026833212	       88.686315	       48.483159
       6595.1963	   2.7690793e+09	      0.11373139	     0.025643924	       88.806046	       48.315534
       6597.1032	   2.6342248e+09	      0.11137951	     0.025690169	       88.906480	       48.174927
       6599.0101	   2.5213419e+09	      0.10944406	     0.024930337	       89.006256	       48.035243
       6600.9170	   2.4154468e+09	      0.10927712	     0.026875054	       89.119476	       47.868666
       6602.8239	   2.3070816e+09	      0.10820965	     0.026813541	       89.227677	       47.710666
       6604.7308	   2.1999839e+09	      0.10709433	     0.026505214	       89.322444	       47.575998
       6606.6377	   2.0983467e+09	      0.10598001	     0.026357976	       89.422661	       47.431867
       6608.5446	   1.9955625e+09	      0.10329784	     0.023717971	       89.536409	       47.264242
       6610.4516	   1.9008905e+09	      0.10042739	     0.024434432	       89.635385	       47.113849
       6612.3585	   1.8132829e+09	     0.098496785	     0.024052917	       89.725182	       46.974164
       6614.2654	   1.7296785e+09	     0.097242724	     0.023757655	       89.829639	       46.817373
       6616.1723	   1.6405138e+09	     0.095575831	     0.023309340	       89.943382	       46.649748
       6618.0792	   1.5515645e+09	     0.094790575	     0.023830605	       90.034554	       46.508466
       6619.9861	   1.4777786e+09	     0.093945256	     0.024763848	       90.124333	       46.368812
       6621.8930	   1.4247935e+09	     0.092661078	     0.024793449	       90.209457	       46.229131
       6623.7999	   1.3726406e+09	     0.091046658	     0.024788191	       90.294268	       46.089448
       6625.7069	   1.3142765e+09	     0.090360692	     0.026241091	       90.400476	       45.923710
       6627.6138	   1.2498359e+09	     0.088981302	     0.025553898	       90.503529	       45.763403
       6629.5207	   1.1814277e+09	     0.088250978	     0.026014965	       90.593326	       45.623721
       6631.4276	   1.1311411e+09	     0.086921777	     0.025974200	       90.681837	       45.484039
       6633.3345	   1.0932349e+09	     0.085897857	     0.026210653	       90.766644	       45.344356
       6635.2414	   1.0576186e+09	     0.084752953	     0.026435991	       90.855735	       45.197616
       6637.1483	   1.0121274e+09	     0.083655379	     0.026088768	       90.957483	       45.030029
       6639.0552	   9.5911163e+08	     0.082939637	     0.025608333	       91.049369	       44.878685
       6640.9621	   9.0998358e+08	     0.083795889	     0.025152932	       91.134176	       44.739001
       6642.8691	   8.7384259e+08	     0.083566966	     0.025187260	       91.216103	       44.599318
       6644.7760	   8.4943122e+08	     0.082636829	     0.025427472	       91.295924	       44.459636
       6646.6829	   8.2030679e+08	     0.081606172	     0.026273629	       91.384893	       44.303939
       6648.5898	   7.8485020e+08	     0.080669534	     0.027359094	       91.480677	       44.136311
       6650.4967	   7.4565366e+08	     0.080332103	     0.026368947	       91.566555	       43.993909
       6652.4036	   7.0823323e+08	     0.079985631	     0.027361572	       91.651366	       43.854227
       6654.3105	   6.7791976e+08	     0.079228252	     0.027903937	       91.731677	       43.714570
       6656.2174	   6.5321279e+08	     0.077557602	     0.028214265	       91.811478	       43.574915
       6658.1244	   6.3469998e+08	     0.076224728	     0.030281622	       91.886839	       43.435234
       6660.0313	   6.1292271e+08	     0.074918757	     0.031654416	       91.961670	       43.295550
       6661.9382	   5.8487236e+08	     0.073551815	     0.033012783	       92.055122	       43.131035
       6663.8451	   5.5460595e+08	     0.072433469	     0.032249018	       92.147421	       42.969509
       6665.7520	   5.2576536e+08	     0.072640032	     0.027314951	       92.227243	       42.829825
       6667.6589	   5.0639419e+08	     0.072247270	     0.027345487	       92.305997	       42.690142
       6669.5658	   4.9077138e+08	     0.071610760	     0.027774562	       92.380828	       42.550457
       6671.4727	   4.7330905e+08	     0.071717854	     0.026872085	       92.455655	       42.410779
       6673.3796	   4.5544036e+08	     0.071405294	     0.028027008	       92.530467	       42.271125
       6675.2866	   4.3765735e+08	     0.069972185	     0.030347223	       92.605283	       42.131465
       6677.1935	   4.2349037e+08	     0.068326444	     0.032083178	       92.680114	       41.991782
       6679.1004	   4.0948241e+08	     0.067886175	     0.030184819	       92.757935	       41.846518
       6681.0073	   3.8831276e+08	     0.069002612	     0.029662955	       92.847736	       41.678890
       6682.9142	   3.6597994e+08	     0.069709998	     0.031123032	       92.926971	       41.526056
       6684.8211	   3.4425964e+08	     0.069728629	     0.032695760	       92.996812	       41.386373
       6686.7280	   3.3066459e+08	     0.068479850	     0.034184664	       93.069272	       41.246690
       6688.6349	   3.1759393e+08	     0.066084709	     0.033931757	       93.144104	       41.107007
       6690.5419	   3.0532158e+08	     0.064958144	     0.033053767	       93.216332	       40.967337
       6692.4488	   2.9395429e+08	     0.064095529	     0.032244204	       93.286159	       40.827681
       6694.3557	   2.8383183e+08	     0.063281426	     0.030762526	       93.355993	       40.688011
       6696.2626	   2.7644131e+08	     0.063001514	     0.029784886	       93.425834	       40.548329
       6698.1695	   2.6561917e+08	     0.062136160	     0.030450477	       93.495676	       40.408646
       6700.0764	   2.5615263e+08	     0.060612470	     0.030724396	       93.565517	       40.268964
       6701.9833	   2.4217910e+08	     0.058976120	     0.032852263	       93.642432	       40.115133
       6703.8902	   2.2801307e+08	     0.059219278	     0.035902891	       93.726244	       39.947505
       6705.7971	   2.1866427e+08	     0.059135816	     0.038085775	       93.798378	       39.807408
       6707.7041	   2.1192379e+08	     0.058704487	     0.040085970	       93.868220	       39.672716
       6709.6110	   2.0479294e+08	     0.057748221	     0.040743935	       93.933905	       39.533895
       6711.5179	   1.9965005e+08	     0.055897757	     0.041281443	       93.998748	       39.394238
       6713.4248	   1.8938203e+08	     0.053984060	     0.045223019	       94.067722	       39.254560
       6715.3317	   1.8406189e+08	     0.052198934	     0.047717849	       94.137563	       39.114877
       6717.2386	   1.7699787e+08	     0.050201319	     0.049859509	       94.203303	       38.975195
       6719.1455	   1.7115014e+08	     0.048039446	     0.051231573	       94.268154	       38.835513
       6721.0524	   1.7340693e+08	     0.048355216	     0.050319700	       94.333009	       38.695829
       6722.9594	   1.7135119e+08	     0.047280308	     0.049419192	       94.397864	       38.556144
       6724.8663	   1.6667648e+08	     0.043343693	     0.042692779	       94.473262	       38.393749
       6726.7732	   1.5975937e+08	     0.041312598	     0.040958341	       94.549238	       38.230104
       6728.6801	   1.5019380e+08	     0.040716206	     0.040592011	       94.614090	       38.090421
       6730.5870	   1.4452966e+08	     0.038976847	     0.041183754	       94.678940	       37.950742
       6732.4939	   1.3979090e+08	     0.037474404	     0.043831137	       94.743783	       37.811085
       6734.4008	   1.3649026e+08	     0.036748413	     0.049329483	       94.807963	       37.672087
       6736.3077	   1.3697936e+08	     0.038235149	     0.051518426	       94.867825	       37.537393
       6738.2146	   1.3674344e+08	     0.039178441	     0.058502835	       94.928328	       37.402057
       6740.1216	   1.3202731e+08	     0.038678018	     0.064258028	       94.993183	       37.262375
       6742.0285	   1.2712641e+08	     0.036454382	     0.068680130	       95.057420	       37.122693
       6743.9354	   1.2288350e+08	     0.031936788	     0.077357521	       95.117282	       36.983010
       6745.8423	   1.1569549e+08	     0.030572919	     0.078920981	       95.177144	       36.843328
       6747.7492	   1.1304341e+08	     0.026287700	     0.067103237	       95.237009	       36.703646
       6749.6561	   1.0876862e+08	     0.024431010	     0.072098287	       95.298248	       36.560759
       6751.5630	   1.0413140e+08	     0.021721321	     0.073949724	       95.370072	       36.393171
       6753.4699	       98081918.	     0.019746404	     0.074498114	       95.436585	       36.240190
       6755.3769	       88967815.	     0.017238453	     0.074440118	       95.496446	       36.105495
       6757.2838	       84338603.	     0.014952035	     0.075878897	       95.556310	       35.968608
       6759.1907	       82574850.	     0.015669751	     0.075865968	       95.616176	       35.828924
       6761.0976	       76839527.	     0.015483014	     0.077976288	       95.676040	       35.689241
       6763.0045	       68915015.	     0.018873318	     0.076451478	       95.735902	       35.549559
