#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        67.789203 km
# Date (UTC) = 2014-12-01T10:10:46.675
# Date (julian) = 2456992.92415133
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6498.5645	   1.0987347e+11	     0.043981374	     0.031850327	       103.29118	       27.482068
       6501.2850	   9.1265349e+10	     0.053795312	     0.032670698	       103.35329	       27.342324
       6504.0055	   7.7382880e+10	     0.063555337	     0.033491069	       103.41023	       27.209478
       6506.7261	   6.7542886e+10	     0.073505852	     0.034311440	       103.47310	       27.068710
       6509.4466	   5.9443847e+10	     0.083755964	     0.035131811	       103.54249	       26.919257
       6512.1672	   5.2546101e+10	     0.094416266	     0.035952183	       103.60437	       26.779815
       6514.8877	   4.6910458e+10	      0.10568086	     0.036772554	       103.66131	       26.646952
       6517.6082	   4.2277427e+10	      0.11771441	     0.037592925	       103.72178	       26.505857
       6520.3288	   3.7986307e+10	      0.13041831	     0.038413296	       103.78583	       26.356402
       6523.0493	   3.3811890e+10	      0.14080665	     0.039191334	       103.84988	       26.206949
       6525.7698	   3.0030653e+10	      0.14605635	     0.039694354	       103.91393	       26.057495
       6528.4904	   2.6904277e+10	      0.15154564	     0.041831507	       103.97265	       25.920483
       6531.2109	   2.4340738e+10	      0.15582648	     0.045535682	       104.02959	       25.787636
       6533.9315	   2.2075245e+10	      0.15986373	     0.047915431	       104.09109	       25.644137
       6536.6520	   1.9945295e+10	      0.16214941	     0.048373864	       104.15513	       25.494683
       6539.3725	   1.8024578e+10	      0.16466098	     0.050094579	       104.21373	       25.361613
       6542.0931	   1.6386630e+10	      0.16581801	     0.051037576	       104.27067	       25.233495
       6544.8136	   1.4903290e+10	      0.16652536	     0.052304370	       104.32878	       25.091285
       6547.5342	   1.3505100e+10	      0.16584941	     0.053490494	       104.38750	       24.941830
       6550.2547	   1.2253566e+10	      0.16454907	     0.055049133	       104.44481	       24.805447
       6552.9752	   1.1200740e+10	      0.16244340	     0.055341301	       104.50174	       24.672600
       6555.6958	   1.0281903e+10	      0.15958640	     0.054268750	       104.56351	       24.528473
       6558.4163	   9.4017724e+09	      0.15707519	     0.052884557	       104.62756	       24.379019
       6561.1368	   8.6174333e+09	      0.15386755	     0.051305245	       104.68206	       24.246772
       6563.8574	   7.9512229e+09	      0.15103249	     0.048936568	       104.73425	       24.118670
