#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        45.263563 km
# Date (UTC) = 2014-01-05T09:18:07.695
# Date (julian) = 2456662.88758906
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6491.7681	   6.2744068e+10	     0.028404577	     0.029800904	      -19.893168	       49.210031
       6493.6894	   5.7335976e+10	     0.033913876	     0.030380266	      -19.991176	       49.115793
       6495.6107	   5.2349712e+10	     0.039159739	     0.030959628	      -20.088447	       49.021554
       6497.5320	   4.8442734e+10	     0.044045376	     0.031538990	      -20.182686	       48.927315
       6499.4533	   4.4778550e+10	     0.048646868	     0.032118352	      -20.276924	       48.833076
       6501.3746	   4.0868195e+10	     0.052980900	     0.032697715	      -20.371163	       48.738837
       6503.2959	   3.7564964e+10	     0.057199343	     0.033277077	      -20.465402	       48.644598
       6505.2172	   3.4844441e+10	     0.061619690	     0.033856439	      -20.559641	       48.550360
       6507.1385	   3.2807974e+10	     0.066635188	     0.034435801	      -20.644568	       48.465432
       6509.0598	   3.1274556e+10	     0.072556766	     0.035015163	      -20.728346	       48.381655
       6510.9811	   2.9866159e+10	     0.079534098	     0.035594525	      -20.812123	       48.297877
       6512.9024	   2.8505228e+10	     0.087652984	     0.036173887	      -20.905378	       48.204622
       6514.8237	   2.7118772e+10	     0.096997828	     0.036753250	      -20.999617	       48.110383
       6516.7450	   2.5622612e+10	      0.10753586	     0.037332612	      -21.092902	       48.016145
       6518.6663	   2.4102566e+10	      0.11924085	     0.037911974	      -21.183371	       47.921906
       6520.5876	   2.2560105e+10	      0.13203018	     0.038491336	      -21.273840	       47.827667
       6522.5089	   2.1169129e+10	      0.14453261	     0.039050503	      -21.358274	       47.739715
       6524.4302	   2.0060166e+10	      0.15421573	     0.039579778	      -21.438690	       47.655949
       6526.3515	   1.9114670e+10	      0.16167588	     0.040036552	      -21.519105	       47.572182
       6528.2728	   1.8156258e+10	      0.16772679	     0.041658863	      -21.603391	       47.481967
       6530.1941	   1.7085849e+10	      0.17133236	     0.044100370	      -21.690091	       47.387728
       6532.1154	   1.5936360e+10	      0.17269669	     0.046780556	      -21.776792	       47.293489
       6534.0366	   1.4827678e+10	      0.17221096	     0.047954809	      -21.867121	       47.195619
       6535.9579	   1.3774403e+10	      0.17068966	     0.047808744	      -21.957590	       47.097610
       6537.8792	   1.2821568e+10	      0.17114896	     0.049099750	      -22.043905	       47.004015
       6539.8005	   1.2010437e+10	      0.17065018	     0.050612663	      -22.120981	       46.920238
       6541.7218	   1.1331445e+10	      0.16869826	     0.051092443	      -22.198056	       46.836460
       6543.6431	   1.0714035e+10	      0.16712980	     0.051550687	      -22.277040	       46.749271
       6545.5644	   1.0066841e+10	      0.16589576	     0.052460624	      -22.359970	       46.655033
       6547.4857	   9.4137700e+09	      0.16501895	     0.053472079	      -22.442900	       46.560794
       6549.4070	   8.7840871e+09	      0.16372545	     0.054381075	      -22.528368	       46.466555
       6551.3283	   8.2050249e+09	      0.16265823	     0.055350999	      -22.615068	       46.372316
       6553.2496	   7.6834555e+09	      0.16180361	     0.055209585	      -22.701504	       46.278291
       6555.1709	   7.2218456e+09	      0.16077343	     0.054709750	      -22.775218	       46.194525
       6557.0922	   6.8604161e+09	      0.15933942	     0.053808304	      -22.848932	       46.110758
       6559.0135	   6.5500960e+09	      0.15720493	     0.052385656	      -22.922977	       46.026481
       6560.9348	   6.2389383e+09	      0.15515731	     0.051431455	      -23.005907	       45.928473
       6562.8561	   5.9042953e+09	      0.15351604	     0.050065283	      -23.088837	       45.830465
       6564.7774	   5.5419075e+09	      0.15160277	     0.048419276	      -23.171767	       45.733901
       6566.6987	   5.1985092e+09	      0.14967651	     0.046787629	      -23.254698	       45.639662
       6568.6200	   4.8814521e+09	      0.14797682	     0.045201732	      -23.337628	       45.545424
       6570.5413	   4.6078564e+09	      0.14682492	     0.044693284	      -23.411389	       45.458824
       6572.4626	   4.3923241e+09	      0.14548025	     0.043965238	      -23.481761	       45.375047
       6574.3839	   4.2074670e+09	      0.14372040	     0.042670622	      -23.552134	       45.291269
       6576.3052	   4.0328585e+09	      0.14207203	     0.041020111	      -23.629064	       45.196873
       6578.2265	   3.8464278e+09	      0.14033187	     0.038291961	      -23.708225	       45.098864
       6580.1478	   3.6497747e+09	      0.13870461	     0.036384177	      -23.787386	       45.001206
       6582.0691	   3.4569506e+09	      0.13710365	     0.035274995	      -23.866546	       44.906968
       6583.9904	   3.2607599e+09	      0.13549543	     0.034520380	      -23.945706	       44.812729
       6585.9117	   3.0889572e+09	      0.13403838	     0.033241907	      -24.020992	       44.723103
       6587.8330	   2.9345443e+09	      0.13303556	     0.033342925	      -24.091356	       44.639336
