#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        49.656243 km
# Date (UTC) = 2014-12-08T10:19:45.440
# Date (julian) = 2456999.93038703
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6503.8940	   7.0903545e+10	     0.060862708	     0.033457443	      -34.026411	       52.810871
       6506.2161	   6.4453223e+10	     0.070538705	     0.034157649	      -34.147912	       52.713935
       6508.5381	   5.8874436e+10	     0.080482593	     0.034857856	      -34.269398	       52.620796
       6510.8602	   5.3885410e+10	     0.090721223	     0.035558062	      -34.390884	       52.527656
       6513.1822	   4.9319747e+10	      0.10127320	     0.036258269	      -34.509958	       52.432104
       6515.5043	   4.5511159e+10	      0.11230968	     0.036958475	      -34.627396	       52.334914
       6517.8263	   4.2202593e+10	      0.12381140	     0.037658682	      -34.746687	       52.236190
       6520.1483	   3.8863832e+10	      0.13559996	     0.038358888	      -34.878806	       52.126849
       6522.4704	   3.5510201e+10	      0.14634862	     0.039040427	      -35.010925	       52.017509
       6524.7924	   3.2204436e+10	      0.15263026	     0.039708475	      -35.129370	       51.923257
       6527.1145	   2.9376541e+10	      0.15749285	     0.040799580	      -35.246808	       51.830118
       6529.4365	   2.6961091e+10	      0.16117653	     0.042931123	      -35.362381	       51.735102
       6531.7586	   2.4748595e+10	      0.16491250	     0.046332779	      -35.475782	       51.637901
       6534.0806	   2.2743661e+10	      0.16693588	     0.047967107	      -35.589184	       51.540700
       6536.4027	   2.0923182e+10	      0.16774177	     0.048150767	      -35.702571	       51.443511
       6538.7247	   1.9299866e+10	      0.16912489	     0.049509571	      -35.815957	       51.346321
       6541.0467	   1.7844417e+10	      0.16928025	     0.051311369	      -35.929345	       51.251251
       6543.3688	   1.6573536e+10	      0.16883042	     0.051478684	      -36.042733	       51.158112
       6545.6908	   1.5387453e+10	      0.16760790	     0.052461756	      -36.156641	       51.064098
       6548.0129	   1.4164395e+10	      0.16648601	     0.053671492	      -36.279646	       50.954760
       6550.3349	   1.2973002e+10	      0.16487157	     0.055069221	      -36.402651	       50.845422
       6552.6570	   1.1847691e+10	      0.16307426	     0.055421408	      -36.513929	       50.746507
       6554.9790	   1.0886513e+10	      0.16120886	     0.054852924	      -36.623281	       50.649305
       6557.3011	   1.0090237e+10	      0.15890458	     0.053677403	      -36.731049	       50.552107
       6559.6231	   9.3832884e+09	      0.15646202	     0.052316850	      -36.836338	       50.454918
       6561.9451	   8.7476751e+09	      0.15394972	     0.050906933	      -36.941627	       50.357728
       6564.2672	   8.1621241e+09	      0.15126132	     0.048650506	      -37.050643	       50.260540
       6566.5892	   7.6209183e+09	      0.14944689	     0.046849555	      -37.159981	       50.163351
       6568.9113	   7.1034134e+09	      0.14773881	     0.044933977	      -37.271374	       50.060682
       6571.2333	   6.5710428e+09	      0.14663760	     0.044439549	      -37.385270	       49.951342
       6573.5554	   6.0759225e+09	      0.14496525	     0.043211809	      -37.496961	       49.845113
       6575.8774	   5.6506354e+09	      0.14294658	     0.041494384	      -37.602248	       49.747925
       6578.1995	   5.2364327e+09	      0.14080837	     0.038334642	      -37.707536	       49.650737
       6580.5215	   4.8610240e+09	      0.13847806	     0.036038806	      -37.809649	       49.556724
       6582.8436	   4.5090178e+09	      0.13657595	     0.035064241	      -37.910901	       49.463572
       6585.1656	   4.2348180e+09	      0.13435402	     0.033838383	      -38.012148	       49.369139
       6587.4876	   4.1028818e+09	      0.13169762	     0.033266412	      -38.113387	       49.271949
       6589.8097	   3.9355064e+09	      0.12887302	     0.031439636	      -38.214626	       49.174759
       6592.1317	   3.6883093e+09	      0.12567883	     0.027945577	      -38.326599	       49.067264
       6594.4538	   3.4072738e+09	      0.12257511	     0.025923423	      -38.440494	       48.957924
       6596.7758	   3.1244111e+09	      0.11933120	     0.025723746	      -38.543478	       48.856521
       6599.0979	   2.8795958e+09	      0.11714955	     0.024935616	      -38.640668	       48.759332
       6601.4199	   2.7255034e+09	      0.11693740	     0.027243443	      -38.737860	       48.661398
       6603.7420	   2.5434961e+09	      0.11591637	     0.026224039	      -38.835061	       48.560146
       6606.0640	   2.4179099e+09	      0.11567350	     0.027388960	      -38.932262	       48.458894
       6608.3860	   2.3051729e+09	      0.11324637	     0.023722165	      -39.029455	       48.360545
       6610.7081	   2.1835193e+09	      0.11021288	     0.024679541	      -39.126644	       48.263355
       6613.0301	   2.1006344e+09	      0.10884128	     0.023584646	      -39.225696	       48.163186
       6615.3522	   1.9862267e+09	      0.10754530	     0.023262367	      -39.330480	       48.053848
       6617.6742	   1.8392895e+09	      0.10683677	     0.023662786	      -39.434678	       47.945120
       6619.9963	   1.7163986e+09	      0.10638752	     0.024766297	      -39.527817	       47.847930
       6622.3183	   1.6268034e+09	      0.10498701	     0.024673268	      -39.620957	       47.750740
       6624.6404	   1.5606541e+09	      0.10306480	     0.025205090	      -39.714096	       47.653551
       6626.9624	   1.5377937e+09	      0.10043602	     0.025364714	      -39.807235	       47.556363
       6629.2844	   1.4697248e+09	     0.098944982	     0.026057676	      -39.901672	       47.457822
       6631.6065	   1.3500973e+09	     0.097227012	     0.025992373	      -40.006455	       47.348481
       6633.9285	   1.2593726e+09	     0.095519618	     0.026314366	      -40.111238	       47.239141
       6636.2506	   1.1822935e+09	     0.093706522	     0.026452442	      -40.201651	       47.140925
       6638.5726	   1.1480170e+09	     0.091927308	     0.025646695	      -40.290753	       47.043725
       6640.8947	   1.1212253e+09	     0.091607534	     0.025161188	      -40.386870	       46.941093
       6643.2167	   1.0224403e+09	     0.090976681	     0.025225340	      -40.491654	       46.831753
       6645.5388	   9.3750088e+08	     0.089620912	     0.025704074	      -40.591456	       46.724456
       6647.8608	   8.7368126e+08	     0.088212368	     0.026890998	      -40.676496	       46.623218
       6650.1828	   8.4646015e+08	     0.086993658	     0.026297096	      -40.761536	       46.521980
       6652.5049	   8.3794327e+08	     0.086138011	     0.027389438	      -40.849747	       46.423911
       6654.8269	   8.2338850e+08	     0.084991284	     0.027683942	      -40.938837	       46.326721
       6657.1490	   7.9936827e+08	     0.083012977	     0.029073928	      -41.029991	       46.225723
       6659.4710	   7.6562489e+08	     0.081540226	     0.031736341	      -41.125662	       46.116385
       6661.7931	   7.3050765e+08	     0.080131873	     0.032938879	      -41.220075	       46.008485
       6664.1151	   6.9445502e+08	     0.078830322	     0.031784874	      -41.305127	       45.911282
       6666.4372	   6.6537406e+08	     0.078845128	     0.026993782	      -41.390179	       45.814079
       6668.7592	   6.3946799e+08	     0.077645516	     0.028142620	      -41.482128	       45.708995
       6671.0813	   6.0756360e+08	     0.077617468	     0.026866506	      -41.577801	       45.599657
       6673.4033	   5.7431288e+08	     0.077101763	     0.028062379	      -41.668643	       45.495839
       6675.7253	   5.4171734e+08	     0.074999632	     0.031187655	      -41.753683	       45.398649
       6678.0474	   5.1766518e+08	     0.073652479	     0.030904919	      -41.838722	       45.301459
       6680.3694	   4.9598594e+08	     0.073877143	     0.029521192	      -41.929748	       45.187815
       6682.6915	   4.7407358e+08	     0.074507276	     0.030952858	      -42.020864	       45.073920
       6685.0135	   4.5172012e+08	     0.074337514	     0.032719120	      -42.107181	       44.973223
       6687.3356	   4.3468356e+08	     0.072207693	     0.034155751	      -42.192221	       44.876034
       6689.6576	   4.2200433e+08	     0.069498375	     0.033424068	      -42.279213	       44.774945
       6691.9797	   4.0569467e+08	     0.068216311	     0.032770129	      -42.370343	       44.665589
       6694.3017	   3.8280767e+08	     0.067220782	     0.030838177	      -42.460898	       44.556235
       6696.6237	   3.5966645e+08	     0.066811123	     0.029934939	      -42.547458	       44.446896
       6698.9458	   3.3962175e+08	     0.065396173	     0.031516024	      -42.634017	       44.337558
       6701.2678	   3.2407737e+08	     0.063390826	     0.031802437	      -42.715393	       44.235760
       6703.5899	   3.0929084e+08	     0.063282885	     0.035151303	      -42.796384	       44.134521
       6705.9119	   2.9427870e+08	     0.063379102	     0.038289825	      -42.879945	       44.029544
       6708.2340	   2.8089492e+08	     0.063046733	     0.040298363	      -42.966505	       43.920204
       6710.5560	   2.6332664e+08	     0.061672529	     0.040605328	      -43.053065	       43.810864
       6712.8781	   2.5148568e+08	     0.059560977	     0.043460222	      -43.139627	       43.701523
       6715.2001	   2.3844328e+08	     0.057479219	     0.047583249	      -43.225501	       43.593051
