#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        48.476496 km
# Date (UTC) = 2014-11-26T09:04:10.815
# Date (julian) = 2456987.87790295
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6489.8884	   2.3813121e+11	     0.028176227	     0.029234075	      -10.230417	       59.015771
       6492.0098	   1.9664236e+11	     0.035607507	     0.029873787	      -10.395732	       58.923031
       6494.1312	   1.6072655e+11	     0.042938093	     0.030513498	      -10.558058	       58.827300
       6496.2527	   1.3118183e+11	     0.050032829	     0.031153209	      -10.720384	       58.731569
       6498.3741	   1.0910072e+11	     0.056695084	     0.031792921	      -10.882731	       58.639486
       6500.4955	   9.2583450e+10	     0.062871785	     0.032432632	      -11.045082	       58.547903
       6502.6169	   8.0746296e+10	     0.068477581	     0.033072343	      -11.205435	       58.454342
       6504.7384	   7.0742005e+10	     0.073592216	     0.033712055	      -11.363600	       58.358611
       6506.8598	   6.2493841e+10	     0.078255290	     0.034351766	      -11.521764	       58.262881
       6508.9812	   5.5716888e+10	     0.082734908	     0.034991477	      -11.679927	       58.167150
       6511.1027	   5.0272095e+10	     0.087496041	     0.035631189	      -11.838091	       58.071420
       6513.2241	   4.5534885e+10	     0.092952294	     0.036270900	      -12.008241	       57.969695
       6515.3455	   4.1211391e+10	     0.099492529	     0.036910611	      -12.184246	       57.865043
       6517.4670	   3.7365526e+10	      0.10754204	     0.037550323	      -12.345347	       57.765472
       6519.5884	   3.4196158e+10	      0.11764945	     0.038190034	      -12.495187	       57.669742
       6521.7098	   3.1746081e+10	      0.13015662	     0.038829745	      -12.645026	       57.574011
       6523.8312	   2.9652130e+10	      0.13952972	     0.039385133	      -12.794865	       57.478281
       6525.9527	   2.7780106e+10	      0.14895261	     0.039673489	      -12.944705	       57.382550
