#
# Data product developed by Dr. E. Thiemann from the
# Laboratory for Atmospheric and Space Physics, Boulder, Colorado
# in the frame of the PROBA2 guest investigator program.
#
# Please address your questions to E. Thiemann (thiemann@lasp.colorado.edu) and
# to the LYRA Principal Investigator M. Dominique (marie.dominique@oma.be)
#
# PROBA2 data products are open to all.
# Users should however refer to the following paper: http://arxiv.org/abs/1708.08833
# and acknowledge the instrument according to the rules described
# at http://proba2.oma.be/data/termsOfUse in their papers and presentations
#
# Website reference http://proba2.oma.be/lyra/data/EarthAtmosphere/
#
# Description:
# Summed neutral N2 and O number density profiles, spanning altitudes between 150 and 400 km
# retrieved from LYRA data acquired during occultations by the unit 3 (backup unit) zirconium
# channel (bandpass: 1-2 nm + 6-20 nm).
#
# Radial distance is the distance from the center of Earth expressed in km to which the density corresponds.
# Density O-N2 provides the summed number density of neutral O and N2 in units of radial distance and cm^-3.
# The systematic error is a signed value (asymmetric) in fractional units and is primarily from the error made by
# assuming that the absorption cross-sections of O and N2 are equal; a secondary source of systematic error is 
# from using a single-scale height atmosphere in the reference atmosphere used by the retrieval algorithm.
# The random error is an unsigned value (to be applied symmetrically to the measurement) in fractional
# units and gathers the uncertainties from solar spectra, solar variability and measurement noise.
# Both uncertainties are described in http://arxiv.org/abs/1708.08833.
# The Longitude and Latitude (in degrees) columns refer to the tangential point along the
# line-of-sight, where most of the absorption occurs.
#
# Scale height =        34.047828 km
# Date (UTC) = 2016-12-14T09:30:03.608
# Date (julian) = 2457736.89587509
#
# Radial distance	Density O-N2	Systematic error	Random error	Longitude	Latitude
       6507.8580	   7.1232729e+10	     0.085305159	     0.034652769	      -22.263101	       50.910311
       6509.6962	   6.2510575e+10	     0.093912394	     0.035207083	      -22.352863	       50.834689
       6511.5345	   5.6040474e+10	      0.10288060	     0.035761397	      -22.442625	       50.757750
       6513.3727	   5.0272552e+10	      0.11201751	     0.036315711	      -22.532387	       50.680810
       6515.2109	   4.5342882e+10	      0.12136612	     0.036870025	      -22.620650	       50.603866
       6517.0492	   4.1001843e+10	      0.13091354	     0.037424339	      -22.707218	       50.526918
       6518.8874	   3.6955043e+10	      0.14057355	     0.037978653	      -22.793786	       50.449969
       6520.7256	   3.3637137e+10	      0.15050295	     0.038532967	      -22.877315	       50.375722
       6522.5639	   3.0762733e+10	      0.15908757	     0.039064904	      -22.955215	       50.306477
       6524.4021	   2.8400240e+10	      0.16443175	     0.039569804	      -23.033115	       50.237232
       6526.2403	   2.6383068e+10	      0.16827866	     0.039920036	      -23.111014	       50.167988
       6528.0786	   2.4319794e+10	      0.17285366	     0.041504800	      -23.196572	       50.094772
       6529.9168	   2.2311024e+10	      0.17664820	     0.043696143	      -23.283128	       50.021039
       6531.7550	   2.0388358e+10	      0.17885394	     0.046327616	      -23.369684	       49.947306
       6533.5932	   1.8682790e+10	      0.18023364	     0.047771700	      -23.453787	       49.871119
       6535.4315	   1.7105757e+10	      0.18053761	     0.048037122	      -23.537138	       49.794180
       6537.2697	   1.5686912e+10	      0.18073431	     0.048812384	      -23.620488	       49.717240
       6539.1079	   1.4411806e+10	      0.17951962	     0.049774294	      -23.703846	       49.640295
       6540.9462	   1.3253893e+10	      0.17782301	     0.051301101	      -23.787208	       49.563346
       6542.7844	   1.2196635e+10	      0.17585448	     0.051300043	      -23.870570	       49.486397
       6544.6226	   1.1220678e+10	      0.17381100	     0.052149446	      -23.953926	       49.409453
       6546.4609	   1.0320664e+10	      0.17139315	     0.052843751	      -24.037277	       49.332514
       6548.2991	   9.5130857e+09	      0.16965540	     0.053756969	      -24.120627	       49.255574
       6550.1373	   8.7948179e+09	      0.16819938	     0.055019747	      -24.203978	       49.178635
       6551.9756	   8.1278169e+09	      0.16633414	     0.055578191	      -24.287329	       49.101697
       6553.8138	   7.5334038e+09	      0.16380856	     0.054925980	      -24.370680	       49.024758
       6555.6520	   6.9776660e+09	      0.16169532	     0.054305501	      -24.453106	       48.947820
       6557.4903	   6.4534027e+09	      0.15968252	     0.053558807	      -24.533251	       48.870880
       6559.3285	   5.9820333e+09	      0.15683290	     0.052350103	      -24.613396	       48.793941
       6561.1667	   5.5335017e+09	      0.15378256	     0.051290520	      -24.693542	       48.716999
       6563.0050	   5.1407694e+09	      0.15121508	     0.049922628	      -24.773698	       48.640051
       6564.8432	   4.7815261e+09	      0.14850133	     0.048389462	      -24.853853	       48.563102
       6566.6814	   4.4519771e+09	      0.14567894	     0.046797404	      -24.933848	       48.486154
       6568.5197	   4.1519108e+09	      0.14309251	     0.045293974	      -25.010787	       48.409214
       6570.3579	   3.8647045e+09	      0.14087559	     0.044769259	      -25.087726	       48.332275
       6572.1961	   3.6123012e+09	      0.13821580	     0.044117842	      -25.164665	       48.255335
